iteration,x,y,z,value,error,value_error,diversity
1,-5.1744343836655915,-5.8099486053985885,1.0605670968112122,99.00611171720293,9.950181491671543,99.00611171720293,1.126368805633958
2,-1.7478299364115593,-7.688515610300026,5.399955940169804,59.14252317522731,7.6904176203394385,59.14252317522731,1.043116162222203
3,-1.7478299364115593,-7.688515610300026,5.399955940169804,59.14252317522731,7.6904176203394385,59.14252317522731,0.9232268585339855
4,1.731582337663923,3.072185882648782,9.732389924337458,30.585480451593774,5.530414130207047,30.585480451593774,0.8358130386621528
5,-1.6303901195629997,1.2448693022360366,6.498994826488278,18.46816644120443,4.297460464181658,18.46816644120443,0.7170575992375335
6,-1.7478299364115593,-0.96488482753578,7.734165724606157,17.054793067998663,4.129744915609034,17.054793067998663,0.654342743028328
7,-1.7478299364115593,-0.96488482753578,7.734165724606157,17.054793067998663,4.129744915609034,17.054793067998663,0.6204801766186926
8,3.150413448365441,1.1727034622197472,3.0005361837726774,15.040874621778716,3.87825664722936,15.040874621778716,0.5033492472864873
9,3.150413448365441,1.1727034622197472,3.0005361837726774,15.040874621778716,3.87825664722936,15.040874621778716,0.41609987543783244
10,3.541888630911725,-1.5327256402259088,5.345420438721501,3.0896915599324903,1.757751848223318,3.0896915599324903,0.38415139194085207
11,3.541888630911725,-1.5327256402259088,5.345420438721501,3.0896915599324903,1.757751848223318,3.0896915599324903,0.3362384967615302
12,3.541888630911725,-1.5327256402259088,5.345420438721501,3.0896915599324903,1.757751848223318,3.0896915599324903,0.29088175522923165
13,3.541888630911725,-1.5327256402259088,5.345420438721501,3.0896915599324903,1.757751848223318,3.0896915599324903,0.24932232392860534
14,3.541888630911725,-1.5327256402259088,5.345420438721501,1.9374861520471431,1.757751848223318,1.9374861520471431,0.2305128150737191
15,3.541888630911725,-1.5327256402259088,5.345420438721501,1.9374861520471431,1.757751848223318,1.9374861520471431,0.20889187774951623
16,3.541888630911725,-1.5327256402259088,5.345420438721501,1.9374861520471431,1.757751848223318,1.9374861520471431,0.19440895359440544
17,3.541888630911725,-1.5327256402259088,5.345420438721501,1.9374861520471431,1.757751848223318,1.9374861520471431,0.18088676300843765
18,3.541888630911725,-1.5327256402259088,5.345420438721501,1.9374861520471431,1.757751848223318,1.9374861520471431,0.1724446862378313
19,3.541888630911725,-1.5327256402259088,5.345420438721501,1.9374861520471431,1.757751848223318,1.9374861520471431,0.159457061673245
20,3.541888630911725,-1.5327256402259088,5.345420438721501,1.5153603627981407,1.757751848223318,1.5153603627981407,0.13602391724202986
21,3.541888630911725,-1.5327256402259088,5.345420438721501,1.5153603627981407,1.757751848223318,1.5153603627981407,0.12255529585488732
22,3.541888630911725,-1.5327256402259088,5.345420438721501,1.5153603627981407,1.757751848223318,1.5153603627981407,0.11223185506418033
23,1.715481516881205,-1.5840187421232272,6.4502767302081665,0.6247777921543747,0.7904288659673144,0.6247777921543747,0.10247840881094535
24,1.852093646692559,-1.2544773153014148,5.890314568426387,0.09866588725121102,0.3141112657183932,0.09866588725121102,0.09616558738133785
25,1.852093646692559,-1.2544773153014148,5.890314568426387,0.09866588725121102,0.3141112657183932,0.09866588725121102,0.08507745882013999
26,1.852093646692559,-1.2544773153014148,5.890314568426387,0.09866588725121102,0.3141112657183932,0.09866588725121102,0.07884656407719448
27,1.852093646692559,-1.2544773153014148,5.890314568426387,0.09866588725121102,0.3141112657183932,0.09866588725121102,0.06250181218979146
28,1.852093646692559,-1.2544773153014148,5.890314568426387,0.09866588725121102,0.3141112657183932,0.09866588725121102,0.06156220614465698
29,1.852093646692559,-1.2544773153014148,5.890314568426387,0.09866588725121102,0.3141112657183932,0.09866588725121102,0.05435188430436749
30,1.852093646692559,-1.2544773153014148,5.890314568426387,0.09866588725121102,0.3141112657183932,0.09866588725121102,0.05211747585143576
31,2.206403419749975,-0.8162757303096342,5.999214107350035,0.07635759658499995,0.2763287834898854,0.07635759658499995,0.04622426150675579
32,2.206403419749975,-0.8162757303096342,5.999214107350035,0.07415819114172771,0.2763287834898854,0.07415819114172771,0.03747687406867708
33,2.016849847106073,-0.7937725299065832,5.940494955369214,0.04635453710514097,0.21530103832806047,0.04635453710514097,0.03458555579655972
34,1.983876576947857,-1.131212564258643,5.890314568426387,0.02950759568973666,0.17177775085771924,0.02950759568973666,0.032632421291201454
35,1.983876576947857,-1.131212564258643,5.890314568426387,0.022063196065901233,0.17177775085771924,0.022063196065901233,0.028054919120369722
36,1.983876576947857,-1.131212564258643,5.890314568426387,0.01910599715835109,0.17177775085771924,0.01910599715835109,0.02642873486362038
