iteration,x,y,z,value,error,value_error,diversity
1,4.61092967086811,-4.500967117563901,5.425829203755139,19.403396607743602,4.404928672265148,19.403396607743602,1.2704591889076857
2,4.61092967086811,-4.500967117563901,5.425829203755139,19.403396607743602,4.404928672265148,19.403396607743602,1.128718266396943
3,4.61092967086811,-4.500967117563901,5.425829203755139,19.403396607743602,4.404928672265148,19.403396607743602,1.0555845819375154
4,3.0959274473534037,2.6583225530981807,6.071393150057286,14.589477854244441,3.819617501039134,14.589477854244441,0.8109391951582503
5,3.0959274473534037,2.6583225530981807,6.071393150057286,14.589477854244441,3.819617501039134,14.589477854244441,0.6865349298375957
6,0.3605270836102932,-2.8989034308128367,5.5552477233792,6.491510270687518,2.5478442398795726,6.491510270687518,0.6053680439396457
7,3.0959274473534037,0.4831547173341697,5.264494949837605,3.9417725642275356,1.9853897763984623,3.9417725642275356,0.5046107775096957
8,3.0959274473534037,0.4831547173341697,5.264494949837605,3.9417725642275356,1.9853897763984623,3.9417725642275356,0.4256442209156135
9,3.642212001820525,0.07720463575910941,6.072454812501363,3.862479786078899,1.9653192580542478,3.862479786078899,0.371147805173831
10,1.82001510083672,-0.7935989971317028,5.523641749581177,0.30191312065393683,0.5494662142970547,0.30191312065393683,0.33727205675318755
11,1.82001510083672,-0.7935989971317028,5.523641749581177,0.30191312065393683,0.5494662142970547,0.30191312065393683,0.27854275671236234
12,1.82001510083672,-0.7935989971317028,5.523641749581177,0.30191312065393683,0.5494662142970547,0.30191312065393683,0.2564164136136694
13,1.82001510083672,-0.7935989971317028,5.523641749581177,0.30191312065393683,0.5494662142970547,0.30191312065393683,0.21934547870736765
14,1.82001510083672,-0.7935989971317028,5.523641749581177,0.30191312065393683,0.5494662142970547,0.30191312065393683,0.18967299815507407
15,1.82001510083672,-0.7935989971317028,5.523641749581177,0.30191312065393683,0.5494662142970547,0.30191312065393683,0.1818399702520902
16,1.82001510083672,-0.7935989971317028,5.523641749581177,0.30191312065393683,0.5494662142970547,0.30191312065393683,0.17394087309109887
17,1.82001510083672,-0.7935989971317028,5.523641749581177,0.30191312065393683,0.5494662142970547,0.30191312065393683,0.14136924878859825
18,1.82001510083672,-0.7935989971317028,5.523641749581177,0.30191312065393683,0.5494662142970547,0.30191312065393683,0.12964430174733452
19,2.211032692266709,-1.3988063958960524,6.084087263984475,0.21065200657732927,0.45896841566422547,0.21065200657732927,0.12438920332577631
20,2.211032692266709,-1.3988063958960524,6.084087263984475,0.21065200657732927,0.45896841566422547,0.21065200657732927,0.11439627616343458
21,2.211032692266709,-1.3988063958960524,6.084087263984475,0.21065200657732927,0.45896841566422547,0.21065200657732927,0.1004290594858223
22,2.211032692266709,-1.3988063958960524,6.084087263984475,0.12122617693001587,0.45896841566422547,0.12122617693001587,0.09443854799250324
23,2.211032692266709,-1.3988063958960524,6.084087263984475,0.12122617693001587,0.45896841566422547,0.12122617693001587,0.07663601975177159
24,2.211032692266709,-1.3988063958960524,6.084087263984475,0.12122617693001587,0.45896841566422547,0.12122617693001587,0.06471529695231597
25,2.211032692266709,-1.3988063958960524,6.084087263984475,0.12122617693001587,0.45896841566422547,0.12122617693001587,0.06639875584145209
26,2.211032692266709,-1.3988063958960524,6.084087263984475,0.12122617693001587,0.45896841566422547,0.12122617693001587,0.06255789193946083
27,1.8352165931491093,-1.0038959453548273,6.0367785361220925,0.02852141028287802,0.1688828300416535,0.02852141028287802,0.04659471561044607
28,1.8352165931491093,-1.0038959453548273,6.0367785361220925,0.02852141028287802,0.1688828300416535,0.02852141028287802,0.041032762839005345
29,1.8352165931491093,-1.0038959453548273,6.0367785361220925,0.02852141028287802,0.1688828300416535,0.02852141028287802,0.035937186750304835
30,1.8352165931491093,-1.0038959453548273,6.0367785361220925,0.02852141028287802,0.1688828300416535,0.02852141028287802,0.03529786013386372
31,1.8352165931491093,-1.0038959453548273,6.0367785361220925,0.02852141028287802,0.1688828300416535,0.02852141028287802,0.03206012371163836
32,1.8352165931491093,-1.0038959453548273,6.0367785361220925,0.002816767669865377,0.1688828300416535,0.002816767669865377,0.029444833296592254
33,1.8352165931491093,-1.0038959453548273,6.0367785361220925,0.002816767669865377,0.1688828300416535,0.002816767669865377,0.026389305253905895
34,1.8352165931491093,-1.0038959453548273,6.0367785361220925,0.002816767669865377,0.1688828300416535,0.002816767669865377,0.020117717340828085
35,1.8352165931491093,-1.0038959453548273,6.0367785361220925,0.002816767669865377,0.1688828300416535,0.002816767669865377,0.02006452597687371
36,1.8352165931491093,-1.0038959453548273,6.0367785361220925,0.002816767669865377,0.1688828300416535,0.002816767669865377,0.018058784764399174
37,1.8352165931491093,-1.0038959453548273,6.0367785361220925,0.002816767669865377,0.1688828300416535,0.002816767669865377,0.015866383679726998
38,2.0101368584592123,-1.0193296816259192,6.014885305602267,0.0006979648140543728,0.02641902371501212,0.0006979648140543728,0.013847612555897282
