iteration,x,y,z,value,error,value_error,diversity
1,4.092600968265579,3.9364371551667467,-0.3338431964958666,68.86496023709378,8.298491443454875,68.86496023709378,1.0873805522225697
2,4.092600968265579,3.9364371551667467,-0.3338431964958666,68.86496023709378,8.298491443454875,68.86496023709378,1.0077675668968258
3,4.092600968265579,3.9364371551667467,-0.3338431964958666,68.86496023709378,8.298491443454875,68.86496023709378,0.9390127400003259
4,4.092600968265579,3.9364371551667467,-0.3338431964958666,68.86496023709378,8.298491443454875,68.86496023709378,0.8886510101131945
5,-1.595104629127654,-4.351450574589265,7.5510430246141595,26.562732712494043,5.1539046084007065,26.562732712494043,0.7905689776836287
6,3.6551959797015776,-2.513258907946316,8.281098095106444,10.233034773197389,3.198911498181434,10.233034773197389,0.7317177186237097
7,3.6551959797015776,-2.513258907946316,8.281098095106444,10.233034773197389,3.198911498181434,10.233034773197389,0.5955727324469011
8,3.6551959797015776,-2.513258907946316,8.281098095106444,10.233034773197389,3.198911498181434,10.233034773197389,0.5952899174288325
9,3.6551959797015776,-2.513258907946316,8.281098095106444,10.233034773197389,3.198911498181434,10.233034773197389,0.5686905850696539
10,4.092600968265579,0.17607771884723178,7.747680831048385,8.81652590036892,2.9692635282791793,8.81652590036892,0.512352456482892
11,4.092600968265579,0.17607771884723178,7.747680831048385,8.81652590036892,2.9692635282791793,8.81652590036892,0.4605675860951505
12,3.4136430450522504,-1.002153747276008,5.791708386814179,2.0417766935754793,1.4289075175026127,2.0417766935754793,0.40876618309209795
13,3.4136430450522504,-1.002153747276008,5.791708386814179,2.0417766935754793,1.4289075175026127,2.0417766935754793,0.39761372954982077
14,3.4136430450522504,-1.002153747276008,5.791708386814179,2.0417766935754793,1.4289075175026127,2.0417766935754793,0.3598631643754769
15,2.1733595237262335,-0.4902910696278333,5.09027907785044,1.1174488743643713,1.05709454372084,1.1174488743643713,0.2908072753906765
16,2.1733595237262335,-0.4902910696278333,5.09027907785044,1.1174488743643713,1.05709454372084,1.1174488743643713,0.2218651096075984
17,1.9253857414773066,-0.7762920812228167,5.885219194388359,0.06878715383536751,0.26227305205714047,0.06878715383536751,0.16370141536568855
18,1.9253857414773066,-0.7762920812228167,5.885219194388359,0.06878715383536751,0.26227305205714047,0.06878715383536751,0.12723221593662315
19,1.9253857414773066,-0.7762920812228167,5.885219194388359,0.06878715383536751,0.26227305205714047,0.06878715383536751,0.11471040566833317
20,1.9253857414773066,-0.7762920812228167,5.885219194388359,0.06878715383536751,0.26227305205714047,0.06878715383536751,0.09684628016046774
21,1.9253857414773066,-0.7762920812228167,5.885219194388359,0.06878715383536751,0.26227305205714047,0.06878715383536751,0.09678295263754318
22,1.9253857414773066,-0.7762920812228167,5.885219194388359,0.06878715383536751,0.26227305205714047,0.06878715383536751,0.09027399159200121
23,1.9253857414773066,-0.7762920812228167,5.885219194388359,0.06878715383536751,0.26227305205714047,0.06878715383536751,0.08100447773448584
24,1.9253857414773066,-0.7762920812228167,5.885219194388359,0.06878715383536751,0.26227305205714047,0.06878715383536751,0.07460427079503205
25,1.9253857414773066,-0.7762920812228167,5.885219194388359,0.06878715383536751,0.26227305205714047,0.06878715383536751,0.06292650153542022
26,1.9253857414773066,-0.7762920812228167,5.885219194388359,0.06878715383536751,0.26227305205714047,0.06878715383536751,0.05565628632435849
27,1.9253857414773066,-0.7762920812228167,5.885219194388359,0.021605106354906336,0.26227305205714047,0.021605106354906336,0.05116836613109973
28,1.9253857414773066,-0.7762920812228167,5.885219194388359,0.021605106354906336,0.26227305205714047,0.021605106354906336,0.04413124090763118
29,1.9253857414773066,-0.7762920812228167,5.885219194388359,0.021605106354906336,0.26227305205714047,0.021605106354906336,0.04213224845453126
30,1.9253857414773066,-0.7762920812228167,5.885219194388359,0.021605106354906336,0.26227305205714047,0.021605106354906336,0.037046593564958236
31,2.0271939020064664,-0.86811245068575,6.0580937892407505,0.021508722318804747,0.14665852283043337,0.021508722318804747,0.028538408861530095
32,1.9337121153246706,-1.0535087417452296,5.885219194388359,0.020431902434744777,0.14294020580209327,0.020431902434744777,0.026969737618422304
33,1.9337121153246706,-1.0535087417452296,5.885219194388359,0.020431902434744777,0.14294020580209327,0.020431902434744777,0.024162899884855243
34,2.020381774729799,-1.001238802284444,5.9005374786535825,0.010309744524822778,0.10153691212964268,0.010309744524822778,0.0187640889004677
35,1.9243919191251955,-0.9966686581609068,5.969232959158319,0.00667429053417355,0.08169633121611736,0.00667429053417355,0.015103631890842876
36,1.9222130874210208,-1.003277949049231,5.991815972551624,0.006128527023814875,0.07828490929812,0.006128527023814875,0.014341312939903116
37,1.9222130874210208,-1.003277949049231,5.991815972551624,0.006128527023814875,0.07828490929812,0.006128527023814875,0.012577982572842443
38,1.9222130874210208,-1.003277949049231,5.991815972551624,0.006128527023814875,0.07828490929812,0.006128527023814875,0.010364150407547148
39,2.063422515846433,-1.003277949049231,5.991815972551624,0.0041001387715361975,0.06403232598880192,0.0041001387715361975,0.009392498725794356
40,2.063422515846433,-1.003277949049231,5.991815972551624,0.0002503197654430118,0.06403232598880192,0.0002503197654430118,0.008298906853943805
41,2.063422515846433,-1.003277949049231,5.991815972551624,0.0002503197654430118,0.06403232598880192,0.0002503197654430118,0.007838829983537647
42,2.063422515846433,-1.003277949049231,5.991815972551624,0.0002503197654430118,0.06403232598880192,0.0002503197654430118,0.007766263406461151
43,2.063422515846433,-1.003277949049231,5.991815972551624,0.0002503197654430118,0.06403232598880192,0.0002503197654430118,0.006524582500062021
44,2.063422515846433,-1.003277949049231,5.991815972551624,0.0002503197654430118,0.06403232598880192,0.0002503197654430118,0.005426583505628389
45,2.063422515846433,-1.003277949049231,5.991815972551624,0.0002503197654430118,0.06403232598880192,0.0002503197654430118,0.0048614475371294135
46,2.063422515846433,-1.003277949049231,5.991815972551624,0.0002503197654430118,0.06403232598880192,0.0002503197654430118,0.0041886805503461326
47,2.063422515846433,-1.003277949049231,5.991815972551624,0.0002503197654430118,0.06403232598880192,0.0002503197654430118,0.0036541167304401114
48,2.063422515846433,-1.003277949049231,5.991815972551624,0.0002503197654430118,0.06403232598880192,0.0002503197654430118,0.0034039165950702534
49,2.063422515846433,-1.003277949049231,5.991815972551624,0.0002503197654430118,0.06403232598880192,0.0002503197654430118,0.0031997988241151865
50,2.063422515846433,-1.003277949049231,5.991815972551624,0.0002503197654430118,0.06403232598880192,0.0002503197654430118,0.0028728410406415263
51,2.006116903805623,-1.001522834691496,5.9962871872153265,5.352051643890122e-05,0.0073157717596232606,5.352051643890122e-05,0.0024638270222041556
52,2.002386226401857,-0.9950388535984409,6.0027046844713325,3.762236814808864e-05,0.006133707536888977,3.762236814808864e-05,0.002151966941930351
53,2.002386226401857,-0.9950388535984409,6.0027046844713325,3.762236814808864e-05,0.006133707536888977,3.762236814808864e-05,0.0017475199995502615
54,2.002386226401857,-0.9950388535984409,6.0027046844713325,3.762236814808864e-05,0.006133707536888977,3.762236814808864e-05,0.0014155185841325795
55,2.002386226401857,-0.9950388535984409,6.0027046844713325,3.762236814808864e-05,0.006133707536888977,3.762236814808864e-05,0.001188171602527332
56,2.002386226401857,-0.9950388535984409,6.0027046844713325,3.762236814808864e-05,0.006133707536888977,3.762236814808864e-05,0.0011277227799444528
57,2.002386226401857,-0.9950388535984409,6.0027046844713325,3.762236814808864e-05,0.006133707536888977,3.762236814808864e-05,0.000977079715955105
58,2.003270385588614,-1.0029398382075563,5.999058404788098,2.0224672127898966e-05,0.004497184911463945,2.0224672127898966e-05,0.0008804147117905036
59,2.003270385588614,-1.0029398382075563,5.999058404788098,2.0224672127898966e-05,0.004497184911463945,2.0224672127898966e-05,0.000792433647121097
60,2.0026231934526137,-1.000761804691198,6.000723371167783,7.984756123747136e-06,0.0028257310777473387,7.984756123747136e-06,0.0006982602420176096
61,2.0026231934526137,-1.000761804691198,6.000723371167783,7.984756123747136e-06,0.0028257310777473387,7.984756123747136e-06,0.000570501464642575
62,2.0026231934526137,-1.000761804691198,6.000723371167783,7.984756123747136e-06,0.0028257310777473387,7.984756123747136e-06,0.00041238097802910454
