iteration,x,value,error,value_error,diversity
1,1.000580547931588,-0.9999986510736212,0.0005805479315879047,1.3489263788191153e-06,1.4756337114899087
2,1.000580547931588,-0.9999986510736212,0.0005805479315879047,1.3489263788191153e-06,1.271755124873555
3,1.000580547931588,-0.9999986510736212,0.0005805479315879047,1.3489263788191153e-06,1.2775867083069818
4,1.000580547931588,-0.9999986510736212,0.0005805479315879047,1.3489263788191153e-06,1.378547008536202
5,1.0000337629848417,-0.9999999954400898,3.376298484170093e-05,4.559910227186492e-09,1.3831365157927134
6,1.0000337629848417,-0.9999999954400898,3.376298484170093e-05,4.559910227186492e-09,1.42210725793543
7,1.0000337629848417,-0.9999999954400898,3.376298484170093e-05,4.559910227186492e-09,1.3226531668758932
8,1.0000337629848417,-0.9999999954400898,3.376298484170093e-05,4.559910227186492e-09,1.2537515127116863
9,1.0000337629848417,-0.9999999954400898,3.376298484170093e-05,4.559910227186492e-09,1.269795884730081
10,-1.0001582340089685,-0.9999998998321458,0.00015823400896852746,1.0016785423339059e-07,1.250130399774955
11,1.0000337629848417,-0.9999999954400898,3.376298484170093e-05,4.559910227186492e-09,1.2764401711824198
12,-0.9938988374963469,-0.9998520103219563,0.0061011625036531125,0.0001479896780437473,1.264471574139115
13,-1.0001023125681943,-0.9999999581242696,0.00010231256819426271,4.187573043878956e-08,1.2420745423939286
14,-1.0001023125681943,-0.9999999581242696,0.00010231256819426271,4.187573043878956e-08,1.29675481402239
15,-1.0001023125681943,-0.9999999581242696,0.00010231256819426271,4.187573043878956e-08,1.208806105003689
16,-1.0001023125681943,-0.9999999581242696,0.00010231256819426271,4.187573043878956e-08,1.1705200439661787
17,-1.0001023125681943,-0.9999999581242696,0.00010231256819426271,4.187573043878956e-08,1.3124031268188936
18,1.0000337629848417,-0.9999999954400898,3.376298484170093e-05,4.559910227186492e-09,1.3839524129315068
19,-1.0004539203664706,-0.9999991754510513,0.00045392036647062817,8.245489486746749e-07,1.4200909912761956
20,1.0000337629848417,-0.9999999954400898,3.376298484170093e-05,4.559910227186492e-09,1.2517226460485205
21,-0.9923900691468674,-0.9997701152522239,0.007609930853132552,0.00022988474777607681,1.3148236067988892
22,1.0000337629848417,-0.9999999954400898,3.376298484170093e-05,4.559910227186492e-09,1.322218872373536
23,-0.999830685025664,-0.9999998853491725,0.00016931497433603226,1.1465082749850808e-07,1.2245443134731633
24,-1.000124336122598,-0.9999999381544258,0.00012433612259798998,6.184557421740067e-08,1.317913948878342
25,0.9963634885641484,-0.9999472953234702,0.0036365114358516415,5.270467652984667e-05,1.276593597883798
26,0.9989763892468817,-0.9999958131730778,0.001023610753118298,4.186826922158993e-06,1.2944107032458798
27,-1.0089594505389905,-0.9996760297773657,0.008959450538990499,0.00032397022263430664,1.3983755376891784
28,-0.9999886530815834,-0.9999999994849956,1.1346918416643703e-05,5.150043724810871e-10,1.2576968484085458
29,-0.9999886530815834,-0.9999999994849956,1.1346918416643703e-05,5.150043724810871e-10,1.4086089875251238
30,-0.9999886530815834,-0.9999999994849956,1.1346918416643703e-05,5.150043724810871e-10,1.376697674461094
31,-0.9999886530815834,-0.9999999994849956,1.1346918416643703e-05,5.150043724810871e-10,1.281570697216892
32,-0.9999886530815834,-0.9999999994849956,1.1346918416643703e-05,5.150043724810871e-10,1.3573181817717896
33,-0.9999886530815834,-0.9999999994849956,1.1346918416643703e-05,5.150043724810871e-10,1.318537776365643
34,-0.9999886530815834,-0.9999999994849956,1.1346918416643703e-05,5.150043724810871e-10,1.320237627399215
35,-0.9999886530815834,-0.9999999994849956,1.1346918416643703e-05,5.150043724810871e-10,1.3354091666808283
36,-0.9999886530815834,-0.9999999994849956,1.1346918416643703e-05,5.150043724810871e-10,1.2153051952469958
37,-0.9999886530815834,-0.9999999994849956,1.1346918416643703e-05,5.150043724810871e-10,1.3995190543203875
38,-0.9999886530815834,-0.9999999994849956,1.1346918416643703e-05,5.150043724810871e-10,1.1982911627836517
39,-0.9999886530815834,-0.9999999994849956,1.1346918416643703e-05,5.150043724810871e-10,1.4032695470475058
40,-0.9999886530815834,-0.9999999994849956,1.1346918416643703e-05,5.150043724810871e-10,1.4353350677744656
41,-0.9999886530815834,-0.9999999994849956,1.1346918416643703e-05,5.150043724810871e-10,1.4296345996543571
42,-0.9999886530815834,-0.9999999994849956,1.1346918416643703e-05,5.150043724810871e-10,1.412703272285413
43,-0.9999886530815834,-0.9999999994849956,1.1346918416643703e-05,5.150043724810871e-10,1.2111922830815882
44,-0.9999977859135347,-0.9999999999803914,2.214086465279763e-06,1.9608648038627052e-11,1.2628311312356246
45,-0.9999977859135347,-0.9999999999803914,2.214086465279763e-06,1.9608648038627052e-11,1.30792103137314
46,-0.9999977859135347,-0.9999999999803914,2.214086465279763e-06,1.9608648038627052e-11,1.3052617251874665
47,-0.9999977859135347,-0.9999999999803914,2.214086465279763e-06,1.9608648038627052e-11,1.311523894007728
48,1.0000337629848417,-0.9999999954400898,3.376298484170093e-05,4.559910227186492e-09,1.2388423049443913
49,1.0012249434309162,-0.9999939907000688,0.00122494343091617,6.0092999312200135e-06,1.4723668898613615
50,-0.9999977859135347,-0.9999999999803914,2.214086465279763e-06,1.9608648038627052e-11,1.3556945766321737
