iteration,x,value,error,value_error,diversity
1,2.613019028938696,-12.614412907207363,0.053647637727970654,0.025093092792637606,1.4002760272556307
2,2.613019028938696,-12.614412907207363,0.053647637727970654,0.025093092792637606,1.0254214119345264
3,2.613019028938696,-12.614412907207363,0.053647637727970654,0.025093092792637606,0.9166088548590108
4,2.682648591369847,-12.634708210374093,0.015981924703180272,0.004797789625907711,0.37497323641774816
5,2.682648591369847,-12.634708210374093,0.015981924703180272,0.004797789625907711,0.284156553522345
6,2.649148910152233,-12.638159060338662,0.017517756514433547,0.0013469396613388085,0.2005526614133545
7,2.6574534019978944,-12.639646724731964,0.009213264668772148,0.00014072473196335977,0.07386969489327067
8,2.6574534019978944,-12.639646724731964,0.009213264668772148,0.00014072473196335977,0.055382128869962154
9,2.6596095151863075,-12.63978369302978,0.007057151480359014,0.00027769302977986854,0.03510994991095454
10,2.660980827446031,-12.63981698188286,0.005685839220635369,0.00031098188285838546,0.027949298676644967
11,2.660980827446031,-12.63981698188286,0.005685839220635369,0.00031098188285838546,0.021329493995116793
12,2.660980827446031,-12.63981698188286,0.005685839220635369,0.00031098188285838546,0.010949861716404398
13,2.660980827446031,-12.63981698188286,0.005685839220635369,0.00031098188285838546,0.006954264944601515
14,2.660980827446031,-12.63981698188286,0.005685839220635369,0.00031098188285838546,0.005206976852724274
15,2.660980827446031,-12.63981698188286,0.005685839220635369,0.00031098188285838546,0.004078595598340985
16,2.660980827446031,-12.63981698188286,0.005685839220635369,0.00031098188285838546,0.003593066885003899
17,2.6613235641297703,-12.639818750595076,0.005343102536896183,0.0003127505950750731,0.0026270754086778706
18,2.6613235641297703,-12.639818750595076,0.005343102536896183,0.0003127505950750731,0.0017727596163196596
19,2.6613235641297703,-12.639818750595076,0.005343102536896183,0.0003127505950750731,0.0011908951596362757
20,2.66142335076236,-12.639818772604183,0.005243315904306378,0.0003127726041824985,0.0006094863826136682
21,2.66142335076236,-12.639818772604183,0.005243315904306378,0.0003127726041824985,0.00035891701534876126
22,2.6613842666479215,-12.639818790474635,0.005282400018745026,0.00031279047463428356,0.0001962348095083928
23,2.6613842666479215,-12.639818790474635,0.005282400018745026,0.00031279047463428356,0.0001376645166874847
24,2.6613842666479215,-12.639818790474635,0.005282400018745026,0.00031279047463428356,9.912346418755289e-05
25,2.6613842666479215,-12.639818790474635,0.005282400018745026,0.00031279047463428356,7.081481847661528e-05
26,2.6613840760813576,-12.63981879047818,0.005282590585308888,0.0003127904781798918,4.761751354256472e-05
27,2.6613833347280016,-12.639818790484316,0.005283331938664926,0.00031279048431542833,4.129585672834873e-05
28,2.6613833347280016,-12.639818790484316,0.005283331938664926,0.00031279048431542833,3.715600191649587e-05
29,2.6613833347280016,-12.639818790484316,0.005283331938664926,0.00031279048431542833,2.4873327873808518e-05
30,2.6613833347280016,-12.639818790484316,0.005283331938664926,0.00031279048431542833,1.6443516631378206e-05
31,2.6613833347280016,-12.639818790484316,0.005283331938664926,0.00031279048431542833,1.2683720875472346e-05
32,2.6613833347280016,-12.639818790484316,0.005283331938664926,0.00031279048431542833,1.0234342887052262e-05
33,2.6613833347280016,-12.639818790484316,0.005283331938664926,0.00031279048431542833,5.216688620252607e-06
34,2.6613833347280016,-12.639818790484316,0.005283331938664926,0.00031279048431542833,4.1548256103045456e-06
35,2.6613833347280016,-12.639818790484316,0.005283331938664926,0.00031279048431542833,3.067948294278115e-06
36,2.6613833347280016,-12.639818790484316,0.005283331938664926,0.00031279048431542833,1.735582116472552e-06
37,2.6613833347280016,-12.639818790484316,0.005283331938664926,0.00031279048431542833,1.289329253783311e-06
38,2.6613833347280016,-12.639818790484316,0.005283331938664926,0.00031279048431542833,7.516547084019672e-07
39,2.6613833347280016,-12.639818790484316,0.005283331938664926,0.00031279048431542833,5.347525033745881e-07
40,2.6613833669636384,-12.639818790484327,0.005283299703028099,0.00031279048432608647,3.334326905391081e-07
41,2.6613833491631755,-12.639818790484338,0.005283317503490981,0.0003127904843367446,1.7984770254823558e-07
42,2.6613833491631755,-12.639818790484338,0.005283317503490981,0.0003127904843367446,1.395761132851676e-07
43,2.6613833491631755,-12.639818790484338,0.005283317503490981,0.0003127904843367446,9.314222495188845e-08
44,2.6613833491631755,-12.639818790484338,0.005283317503490981,0.0003127904843367446,7.191136172481385e-08
45,2.6613833491631755,-12.639818790484338,0.005283317503490981,0.0003127904843367446,5.4978349918866324e-08
46,2.6613833491631755,-12.639818790484338,0.005283317503490981,0.0003127904843367446,3.686968811523248e-08
47,2.6613833491631755,-12.639818790484338,0.005283317503490981,0.0003127904843367446,3.1652315661152866e-08
48,2.6613833491631755,-12.639818790484338,0.005283317503490981,0.0003127904843367446,2.398495885391299e-08
49,2.6613833491631755,-12.639818790484338,0.005283317503490981,0.0003127904843367446,2.336613405102576e-08
50,2.6613833491631755,-12.639818790484338,0.005283317503490981,0.0003127904843367446,1.926518265849232e-08
