iteration,x,y,z,value,error,value_error,diversity
1,-2.1741154024022222,-1.209519207740552,3.29169800587238,24.802037382379332,4.980164393107855,24.802037382379332,1.3205552423178448
2,-0.3720285959693719,-1.4417505651058455,3.752148865670687,10.874497943973342,3.297650367151336,10.874497943973342,1.1239256430744413
3,-0.3720285959693719,-1.4417505651058455,3.752148865670687,10.874497943973342,3.297650367151336,10.874497943973342,0.9644998436076563
4,-0.3444181935003634,-1.2373327806121104,7.500730071436568,7.804814262082589,2.7937097669734037,7.804814262082589,0.7981072098383596
5,1.3247638502418688,-1.6810446765055644,5.740544260740297,0.9870829899715533,0.9935205030453842,0.9870829899715533,0.52132332117527
6,1.3742978205241556,-1.4828179710681262,5.712671328269522,0.7071741761855644,0.8409364876050773,0.7071741761855644,0.48772050854870547
7,1.7505639581586117,-1.6922898956698447,5.933286033042844,0.5459343920032237,0.7388737321107198,0.5459343920032237,0.44190889865942506
8,1.8377903311073105,-1.2449583010421854,5.740544260740297,0.153633826566549,0.39196151158825404,0.153633826566549,0.4555767612240285
9,1.8375372388927858,-1.2461618312953036,5.747019519725136,0.15098891933333827,0.38857292666028376,0.15098891933333827,0.278932155526352
10,2.2250449481893995,-1.1591007198392766,5.776407846541218,0.12595171884728087,0.35489677210039666,0.12595171884728087,0.2130352298703062
11,2.2259663674652863,-1.1589563370937412,5.77833091546859,0.1254650993647092,0.35421052972026285,0.1254650993647092,0.12377901956597198
12,2.2259663674652863,-1.1589563370937412,5.77833091546859,0.1254650993647092,0.35421052972026285,0.1254650993647092,0.34951173947703945
13,2.2259663674652863,-1.1589563370937412,5.77833091546859,0.1254650993647092,0.35421052972026285,0.1254650993647092,0.29535417759224464
14,2.2259663674652863,-1.1589563370937412,5.77833091546859,0.1254650993647092,0.35421052972026285,0.1254650993647092,0.1789908645518065
15,1.7581006907617436,-0.9469303261029012,6.043848686005191,0.06325437336187185,0.25150422135994427,0.06325437336187185,0.2593827119113757
16,1.7581006907617436,-0.9469303261029012,6.043848686005191,0.06325437336187185,0.25150422135994427,0.06325437336187185,0.049880025115938996
17,1.7581006907617436,-0.9469303261029012,6.043848686005191,0.06325437336187185,0.25150422135994427,0.06325437336187185,0.1221448314160299
18,1.7200655403298946,-0.9513276673426674,6.0452811343517965,0.08278267880528538,0.2877197921681534,0.08278267880528538,0.28768353659220125
19,1.8212273849126746,-0.9405057371917316,6.043032358898689,0.03735099912464589,0.19326406578732086,0.03735099912464589,0.21385351172901856
20,1.8212273849126746,-0.9405057371917316,6.043032358898689,0.03735099912464589,0.19326406578732086,0.03735099912464589,0.2514792206496935
21,1.8282531300244358,-0.9525082461487209,6.014107570228973,0.03195147756803924,0.17874976242792393,0.03195147756803924,0.4598116060372129
22,1.8431824289222796,-0.9354554500308971,6.014107719862707,0.028956777289154544,0.17016691008875534,0.028956777289154544,0.5985757426708637
23,1.8431824289222796,-0.9354554500308971,6.014107719862707,0.028956777289154544,0.17016691008875534,0.028956777289154544,0.6857924043034568
24,1.87782299000974,-0.9687595804971139,6.043018521107243,0.01775377873913067,0.1332433065453221,0.01775377873913067,0.6088736572776293
25,1.87782299000974,-0.9687595804971139,6.043018521107243,0.01775377873913067,0.1332433065453221,0.01775377873913067,0.41871032159496274
26,1.87782299000974,-0.9687595804971139,6.043018521107243,0.017500303301778583,0.1332433065453221,0.017500303301778583,0.36745918305226205
27,1.87782299000974,-0.9687595804971139,6.043018521107243,0.017500303301778583,0.1332433065453221,0.017500303301778583,0.5020723583350702
28,1.87782299000974,-0.9687595804971139,6.043018521107243,0.017500303301778583,0.1332433065453221,0.017500303301778583,0.5096026765498086
