iteration,x,value,error,value_error,diversity
1,2.767014307858424,-12.507627044223785,0.10034764119175765,0.1318789557762159,1.1871780223587665
2,2.767014307858424,-12.507627044223785,0.10034764119175765,0.1318789557762159,1.0915916952125646
3,2.767014307858424,-12.507627044223785,0.10034764119175765,0.1318789557762159,0.7457013805223556
4,2.767014307858424,-12.507627044223785,0.10034764119175765,0.1318789557762159,0.37411033401370325
5,2.767014307858424,-12.507627044223785,0.10034764119175765,0.1318789557762159,0.25232891962993503
6,2.6296298291839184,-12.62876250266866,0.03703683748274811,0.01074349733134028,0.18911596522035298
7,2.660852549229554,-12.639815645620843,0.005814117437112465,0.0003096456208417919,0.14666125289023582
8,2.660852549229554,-12.639815645620843,0.005814117437112465,0.0003096456208417919,0.0945675565666258
9,2.660852549229554,-12.639815645620843,0.005814117437112465,0.0003096456208417919,0.06534841435100033
10,2.6613129676166403,-12.639818735198038,0.0053536990500262505,0.0003127351980367621,0.033073841294599796
11,2.6613129676166403,-12.639818735198038,0.0053536990500262505,0.0003127351980367621,0.03190166613545797
12,2.6613129676166403,-12.639818735198038,0.0053536990500262505,0.0003127351980367621,0.02019166229966368
13,2.6613129676166403,-12.639818735198038,0.0053536990500262505,0.0003127351980367621,0.013294229623345142
14,2.6613129676166403,-12.639818735198038,0.0053536990500262505,0.0003127351980367621,0.01018013037410405
15,2.6613129676166403,-12.639818735198038,0.0053536990500262505,0.0003127351980367621,0.008697760080711001
16,2.6613129676166403,-12.639818735198038,0.0053536990500262505,0.0003127351980367621,0.00518224195807175
17,2.661422328588124,-12.639818773505983,0.005244338078542299,0.00031277350598202247,0.0036357863750704957
18,2.661422328588124,-12.639818773505983,0.005244338078542299,0.00031277350598202247,0.0019825910945396297
19,2.661422328588124,-12.639818773505983,0.005244338078542299,0.00031277350598202247,0.0012091216926809652
20,2.661422328588124,-12.639818773505983,0.005244338078542299,0.00031277350598202247,0.0008060474998496963
21,2.661422328588124,-12.639818773505983,0.005244338078542299,0.00031277350598202247,0.0005734462146024226
22,2.661422328588124,-12.639818773505983,0.005244338078542299,0.00031277350598202247,0.00032100772027494125
23,2.66138966775442,-12.639818790036504,0.005276998912246533,0.00031279003650297454,0.00016842420132672973
24,2.6613811543609356,-12.639818790431239,0.005285512305730933,0.00031279043123788597,0.00013415030302040977
25,2.6613811543609356,-12.639818790431239,0.005285512305730933,0.00031279043123788597,7.017511060775315e-05
26,2.6613811543609356,-12.639818790431239,0.005285512305730933,0.00031279043123788597,5.2873970770662946e-05
27,2.6613811543609356,-12.639818790463032,0.005285512305730933,0.0003127904630311207,3.589195676224639e-05
28,2.6613831451973877,-12.639818790483922,0.005283521469278796,0.0003127904839210771,2.320002473308246e-05
29,2.6613831451973877,-12.639818790483922,0.005283521469278796,0.0003127904839210771,1.697951729750417e-05
30,2.6613831451973877,-12.639818790483922,0.005283521469278796,0.0003127904839210771,1.4959917571396682e-05
31,2.6613832644726094,-12.63981879048427,0.005283402194057096,0.00031279048426924305,1.085209148254346e-05
32,2.661383336261333,-12.639818790484316,0.005283330405333686,0.00031279048431542833,4.13454326077725e-06
33,2.661383336261333,-12.639818790484316,0.005283330405333686,0.00031279048431542833,2.302231545174021e-06
34,2.6613833287406687,-12.639818790484327,0.0052833379259977775,0.00031279048432608647,1.5622243949549198e-06
35,2.6613833287406687,-12.639818790484327,0.0052833379259977775,0.00031279048432608647,6.814149715223692e-07
36,2.6613833287406687,-12.639818790484327,0.0052833379259977775,0.00031279048432608647,3.712706813163381e-07
37,2.6613833287406687,-12.639818790484327,0.0052833379259977775,0.00031279048432608647,2.3970390159838645e-07
38,2.6613833287406687,-12.639818790484327,0.0052833379259977775,0.00031279048432608647,1.5695521646180144e-07
39,2.6613833287406687,-12.639818790484327,0.0052833379259977775,0.00031279048432608647,1.1334243110269368e-07
40,2.6613833287406687,-12.639818790484327,0.0052833379259977775,0.00031279048432608647,7.341087184508581e-08
41,2.6613833093062884,-12.63981879048433,0.005283357360378105,0.0003127904843296392,5.2239222325909386e-08
42,2.661383336540563,-12.639818790484338,0.0052833301261037136,0.0003127904843367446,3.070501216266807e-08
43,2.661383336540563,-12.639818790484338,0.0052833301261037136,0.0003127904843367446,2.631850397424394e-08
44,2.661383336540563,-12.639818790484338,0.0052833301261037136,0.0003127904843367446,1.7883947051129294e-08
45,2.661383336540563,-12.639818790484338,0.0052833301261037136,0.0003127904843367446,1.8649196744080983e-08
46,2.661383336540563,-12.639818790484338,0.0052833301261037136,0.0003127904843367446,1.8192109857263643e-08
47,2.661383336540563,-12.639818790484338,0.0052833301261037136,0.0003127904843367446,1.5183686000630948e-08
48,2.6613833422806317,-12.639818790484341,0.005283324386034849,0.0003127904843402973,1.49229966539413e-08
49,2.6613833422806317,-12.639818790484341,0.005283324386034849,0.0003127904843402973,1.3467164553435807e-08
50,2.6613833422806317,-12.639818790484341,0.005283324386034849,0.0003127904843402973,1.3753239664537574e-08
