iteration,x,y,value,error,value_error,diversity
1,-0.5536838847283665,-1.420946504655011,-0.9552312719710717,inf,0.7472687280289282,1.2618683044652468
2,-0.5536838847283665,-1.420946504655011,-0.9552312719710717,inf,0.7472687280289282,1.2157965758708005
3,-1.3171481155280453,-0.2797968688926762,-1.4418781693245544,inf,0.26062183067544553,1.1319607683387454
4,-0.26597211344930205,-0.9621355179806672,-1.682082582130531,inf,0.020417417869468935,1.1406468618486862
5,-0.26597211344930205,-0.9621355179806672,-1.682082582130531,inf,0.020417417869468935,0.7843774087793217
6,-0.32251838233546426,-1.0260453066477275,-1.7024285866013666,inf,7.141339863325769e-05,0.5779185367381544
7,-0.32251838233546426,-1.0260453066477275,-1.7024285866013666,inf,7.141339863325769e-05,0.6507782100186017
8,-0.32251838233546426,-1.0260453066477275,-1.7024285866013666,inf,7.141339863325769e-05,0.503214988391087
9,-0.32251838233546426,-1.0260453066477275,-1.7024285866013666,inf,7.141339863325769e-05,0.37349680538603885
10,-0.26615004642945905,-1.0466979108388195,-1.7024816303951464,inf,1.8369604853463173e-05,0.5860006948892167
11,-0.26615004642945905,-1.0466979108388195,-1.7024816303951464,inf,1.8369604853463173e-05,0.6777175998936744
12,-0.26615004642945905,-1.0466979108388195,-1.7024816303951464,inf,1.8369604853463173e-05,0.4920506961172547
13,-0.26615004642945905,-1.0466979108388195,-1.7024816303951464,inf,1.8369604853463173e-05,0.4296344872151233
14,-0.3141746326075099,-1.0328384125321497,-1.7024821265769947,inf,1.7873423005188016e-05,0.9403205511837762
15,-0.3141746326075099,-1.0328384125321497,-1.7024821265769947,inf,1.7873423005188016e-05,0.8296131141823057
16,-0.3141746326075099,-1.0328384125321497,-1.7024821265769947,inf,1.7873423005188016e-05,0.8117683311004984
17,-0.3141746326075099,-1.0328384125321497,-1.7024821265769947,inf,1.7873423005188016e-05,0.7075485123097629
18,-0.3141746326075099,-1.0328384125321497,-1.7024821265769947,inf,1.7873423005188016e-05,0.726509049694815
19,-0.3141746326075099,-1.0328384125321497,-1.7024821265769947,inf,1.7873423005188016e-05,0.8991753422161407
20,-0.3141746326075099,-1.0328384125321497,-1.7024821265769947,inf,1.7873423005188016e-05,0.7479043336266886
