iteration,x,value,error,value_error,diversity
1,-0.9318851028285369,-0.9826840310738502,0.06811489717146313,0.01731596892614984,1.0007396527488261
2,-0.9512089050635641,-0.9909366517535305,0.04879109493643585,0.009063348246469483,0.9653410879067911
3,-1.0304003787259872,-0.9961900317229062,0.03040037872598722,0.0038099682770937893,1.008929663802605
4,0.9691854034537286,-0.9963179796229363,0.03081459654627139,0.003682020377063666,0.9864745252953209
5,0.9931539184611253,-0.9998138059449587,0.006846081538874671,0.00018619405504127773,1.0070818291424732
6,0.9931539184611253,-0.9998138059449587,0.006846081538874671,0.00018619405504127773,1.022743126279663
7,1.002150034548305,-0.9999814696289788,0.00215003454830498,1.853037102117483e-05,1.1110411128121407
8,1.002150034548305,-0.9999814696289788,0.00215003454830498,1.853037102117483e-05,1.1564139734849173
9,1.002150034548305,-0.9999814696289788,0.00215003454830498,1.853037102117483e-05,1.1559408167556962
10,1.002150034548305,-0.9999814696289788,0.00215003454830498,1.853037102117483e-05,1.102201183471266
11,1.002150034548305,-0.9999814696289788,0.00215003454830498,1.853037102117483e-05,1.044306909839118
12,0.9979663223517634,-0.9999834902476874,0.002033677648236587,1.650975231259899e-05,1.0170295204404292
13,0.9979663223517634,-0.9999834902476874,0.002033677648236587,1.650975231259899e-05,1.0602210188646637
14,0.9979663223517634,-0.9999834902476874,0.002033677648236587,1.650975231259899e-05,1.0958315456856127
15,1.000137506551634,-0.9999999243573929,0.0001375065516340257,7.564260706693915e-08,1.0981236598365762
16,1.000137506551634,-0.9999999243573929,0.0001375065516340257,7.564260706693915e-08,1.0981236598365762
17,1.000137506551634,-0.9999999243573929,0.0001375065516340257,7.564260706693915e-08,1.1137097229138164
18,1.000137506551634,-0.9999999243573929,0.0001375065516340257,7.564260706693915e-08,1.1137097229138164
19,1.000137506551634,-0.9999999243573929,0.0001375065516340257,7.564260706693915e-08,1.1169183720128502
20,1.000137506551634,-0.9999999243573929,0.0001375065516340257,7.564260706693915e-08,1.113041102577709
21,1.000137506551634,-0.9999999243573929,0.0001375065516340257,7.564260706693915e-08,1.097145011612794
22,-0.9999081612435725,-0.9999999662656697,9.183875642748696e-05,3.37343303291604e-08,1.0669081698922571
23,-0.9999081612435725,-0.9999999662656697,9.183875642748696e-05,3.37343303291604e-08,1.0253035419153973
24,-0.9999081612435725,-0.9999999662656697,9.183875642748696e-05,3.37343303291604e-08,0.9682573688365469
25,-0.9999081612435725,-0.9999999662656697,9.183875642748696e-05,3.37343303291604e-08,0.8939479775319485
26,1.0000604414095835,-0.9999999853864607,6.0441409583500416e-05,1.4613539267571696e-08,0.8932711626139173
27,1.0000604414095835,-0.9999999853864607,6.0441409583500416e-05,1.4613539267571696e-08,1.0658641645045428
28,1.0000604414095835,-0.9999999853864607,6.0441409583500416e-05,1.4613539267571696e-08,1.0949550767530312
29,1.0000604414095835,-0.9999999853864607,6.0441409583500416e-05,1.4613539267571696e-08,1.0661354006048922
30,1.0000604414095835,-0.9999999853864607,6.0441409583500416e-05,1.4613539267571696e-08,0.9684202864954183
31,1.0000604414095835,-0.9999999853864607,6.0441409583500416e-05,1.4613539267571696e-08,1.0246784965014115
32,1.0000604414095835,-0.9999999853864607,6.0441409583500416e-05,1.4613539267571696e-08,1.0247814258817605
33,1.000019164264602,-0.9999999985308958,1.9164264601911896e-05,1.4691041716474729e-09,1.0247369753962534
34,1.000019164264602,-0.9999999985308958,1.9164264601911896e-05,1.4691041716474729e-09,0.8942995271010276
35,1.000019164264602,-0.9999999985308958,1.9164264601911896e-05,1.4691041716474729e-09,0.7983736978255928
36,1.000019164264602,-0.9999999985308958,1.9164264601911896e-05,1.4691041716474729e-09,0.7984302264404965
37,1.000019164264602,-0.9999999985308958,1.9164264601911896e-05,1.4691041716474729e-09,0.6707789517799042
38,0.999996266002749,-0.9999999999442293,3.7339972509542463e-06,5.577072137441519e-11,0.6707757372687315
39,0.999996266002749,-0.9999999999442293,3.7339972509542463e-06,5.577072137441519e-11,0.6708314430756701
40,0.999996266002749,-0.9999999999442293,3.7339972509542463e-06,5.577072137441519e-11,0.6707994856629047
41,0.999996266002749,-0.9999999999442293,3.7339972509542463e-06,5.577072137441519e-11,0.7984129688453749
42,0.999996266002749,-0.9999999999442293,3.7339972509542463e-06,5.577072137441519e-11,0.6708052232733928
43,1.000000019356115,-0.9999999999999987,1.9356114933088975e-08,1.3322676295501878e-15,4.279066966943085e-05
44,1.000000019356115,-0.9999999999999987,1.9356114933088975e-08,1.3322676295501878e-15,2.2335879487190234e-05
45,1.000000019356115,-0.9999999999999987,1.9356114933088975e-08,1.3322676295501878e-15,1.9835129620321796e-05
46,1.000000019356115,-0.9999999999999987,1.9356114933088975e-08,1.3322676295501878e-15,1.108682211020056e-05
47,1.000000019356115,-0.9999999999999987,1.9356114933088975e-08,1.3322676295501878e-15,5.969952893173547e-06
48,1.000000019356115,-0.9999999999999987,1.9356114933088975e-08,1.3322676295501878e-15,2.9466561764887473e-06
49,1.000000019356115,-0.9999999999999987,1.9356114933088975e-08,1.3322676295501878e-15,1.5715792401769443e-06
50,1.000000019356115,-0.9999999999999987,1.9356114933088975e-08,1.3322676295501878e-15,9.078012107526276e-07
