iteration,x,y,value,error,value_error,diversity
1,2.0463004841327894,1.9682185775833734,8.061230040506405,2.839230536695885,8.061230040506405,1.224103436643749
2,2.0463004841327894,1.9682185775833734,8.061230040506405,2.839230536695885,8.061230040506405,0.9871895301122238
3,2.246819092507142,-0.4999366773264615,5.29813271579084,2.301767302702608,5.29813271579084,0.7883388922473502
4,0.9474493317184756,-0.4427189919982446,1.0936603420497277,1.0457821675902337,1.0936603420497277,0.701350595559891
5,0.9474493317184756,-0.4427189919982446,1.0936603420497277,1.0457821675902337,1.0936603420497277,0.6012836788041185
6,0.9474493317184756,-0.4427189919982446,1.0936603420497277,1.0457821675902337,1.0936603420497277,0.4938141186898841
7,-0.33482093732209073,-0.4427189919982446,0.30810516594518517,0.5550722168737913,0.30810516594518517,0.4144086816122059
8,-0.23647402412634477,-0.4999366773264615,0.3058566454227296,0.5530430773662478,0.3058566454227296,0.34144963180050514
9,0.0915421522124582,-0.20321031984837212,0.04967439972456657,0.22287754423576767,0.04967439972456657,0.5320977531553504
10,0.0915421522124582,-0.20321031984837212,0.04967439972456657,0.22287754423576767,0.04967439972456657,0.3173202820361835
11,-0.032526664323611953,0.18203268716703036,0.03419388308927087,0.18491588111698484,0.03419388308927087,0.25448066475624875
12,-0.032526664323611953,0.18203268716703036,0.03346809541685554,0.18491588111698484,0.03346809541685554,0.26737881395591817
13,-0.0058506879707476145,0.16170382938678607,0.02618235898808187,0.1618096381186296,0.02618235898808187,0.43910879306483214
14,-0.017017990944637518,0.10167062547870209,0.010626528101022272,0.10308505275267735,0.010626528101022272,0.5633441298856738
15,-0.017017990944637518,0.10167062547870209,0.010626528101022272,0.10308505275267735,0.010626528101022272,0.6009205678204388
16,0.03216521018969232,-0.015657861578571186,0.0012797693757607821,0.03577386442307823,0.0012797693757607821,0.611104078904316
17,0.03216521018969232,-0.015657861578571186,0.0012797693757607821,0.03577386442307823,0.0012797693757607821,0.3839842589198411
18,0.0009532477012168528,-0.015594851266433452,0.00024410806720205624,0.015623958115729069,0.00024410806720205624,0.5013911531922511
19,0.0009532477012168528,-0.015594851266433452,0.00024410806720205624,0.015623958115729069,0.00024410806720205624,0.3172499141191921
20,0.0028813997124430557,-0.0012770245784761158,9.933256076899026e-06,0.0031517068513583282,9.933256076899026e-06,0.4306217649413622
21,0.0028813997124430557,-0.0012770245784761158,9.933256076899026e-06,0.0031517068513583282,9.933256076899026e-06,0.5798532785121742
22,0.0028813997124430557,-0.0012770245784761158,9.933256076899026e-06,0.0031517068513583282,9.933256076899026e-06,0.9183210028609383
23,0.0028813997124430557,-0.0012770245784761158,9.933256076899026e-06,0.0031517068513583282,9.933256076899026e-06,0.8862797416711573
24,0.0028813997124430557,-0.0012770245784761158,9.933256076899026e-06,0.0031517068513583282,9.933256076899026e-06,1.024820883132827
25,0.0028813997124430557,-0.0012770245784761158,9.933256076899026e-06,0.0031517068513583282,9.933256076899026e-06,0.9627396388555007
26,0.0028813997124430557,-0.0012770245784761158,9.933256076899026e-06,0.0031517068513583282,9.933256076899026e-06,0.7190242988451359
27,0.0028813997124430557,-0.0012770245784761158,9.933256076899026e-06,0.0031517068513583282,9.933256076899026e-06,0.6146112243686384
28,0.0028813997124430557,-0.0012770245784761158,9.933256076899026e-06,0.0031517068513583282,9.933256076899026e-06,0.6259464795743506
29,0.0028813997124430557,-0.0012770245784761158,9.933256076899026e-06,0.0031517068513583282,9.933256076899026e-06,0.37364641784521513
30,0.0024164906527897045,-0.001798223500756535,9.0730348336931e-06,0.0030121478771290597,9.0730348336931e-06,0.4290368810485657
31,0.0024164906527897045,-0.001798223500756535,9.0730348336931e-06,0.0030121478771290597,9.0730348336931e-06,0.40307275413092447
32,0.0024164906527897045,-0.001798223500756535,9.0730348336931e-06,0.0030121478771290597,9.0730348336931e-06,0.46497795684954546
33,0.0024164906527897045,-0.001798223500756535,9.0730348336931e-06,0.0030121478771290597,9.0730348336931e-06,0.48332532207607076
34,0.0015466788763589534,0.06074150921474697,0.003691923157231766,0.06076119779293168,0.003691923157231766,0.6449479624743955
35,0.04904559586046808,-0.005585740763216052,0.0024366709731822177,0.0493626475503717,0.0024366709731822177,0.6122639539968477
36,0.0024521563125396995,-0.0017945388220219627,9.233440164872271e-06,0.0030386576254774525,9.233440164872271e-06,0.5112400095543691
37,0.03401611875560384,-0.018554201324635144,0.001501354721990436,0.0387473189006728,0.001501354721990436,0.4480502543116497
38,0.0024209567135695664,-0.001847086984930968,9.272761738878929e-06,0.0030451209727823505,9.272761738878929e-06,0.6285866403042533
39,0.0026109204716497914,-0.0017090354913786854,9.737708020071954e-06,0.003120530086391085,9.737708020071954e-06,0.6777273617286221
40,-0.2189668246033385,0.07383201778764814,0.0533976371274648,0.23107928753452742,0.0533976371274648,0.9365312037483631
41,0.0015466788763589534,-0.003427830669194165,1.4142238643243114e-05,0.0037606167902676704,1.4142238643243114e-05,0.8205176882429472
42,0.0015466788763589534,-0.16014504853361444,0.0256488287853803,0.16015251726207835,0.0256488287853803,0.7278417925074001
43,0.0026346072939915643,-0.0017781204963753794,1.0102868093183779e-05,0.003178500919173027,1.0102868093183779e-05,0.5820880479983939
44,0.0024164906527897045,-0.001798223500756535,9.0730348336931e-06,0.0030121478771290597,9.0730348336931e-06,0.627679790393519
45,0.0019545710552559825,1.715156192894085e-05,3.820642186121087e-06,0.0019546463071668714,3.820642186121087e-06,0.5072357729246292
46,0.0019545710552559825,1.715156192894085e-05,3.820642186121087e-06,0.0019546463071668714,3.820642186121087e-06,0.4834993323890625
47,0.0019545710552559825,1.715156192894085e-05,3.820642186121087e-06,0.0019546463071668714,3.820642186121087e-06,0.3628018156508843
48,0.0019545710552559825,1.715156192894085e-05,3.820642186121087e-06,0.0019546463071668714,3.820642186121087e-06,0.5315767391528795
49,0.0019545710552559825,1.715156192894085e-05,3.820642186121087e-06,0.0019546463071668714,3.820642186121087e-06,0.4379981623661816
50,0.0019545710552559825,1.715156192894085e-05,3.820642186121087e-06,0.0019546463071668714,3.820642186121087e-06,0.47824483944091506
51,0.0019545710552559825,1.715156192894085e-05,3.820642186121087e-06,0.0019546463071668714,3.820642186121087e-06,0.33018462323356623
52,0.0019545710552559825,1.715156192894085e-05,3.820642186121087e-06,0.0019546463071668714,3.820642186121087e-06,0.32191166480768074
53,0.001745402148287667,0.01839548406421443,0.0003414402626160142,0.01847810224606451,0.0003414402626160142,0.29171665065050556
54,0.001745402148287667,0.01839548406421443,0.0003414402626160142,0.01847810224606451,0.0003414402626160142,0.3828729735007027
55,0.0014273803300053345,0.01612377993727776,0.0002620136940722469,0.016186837062015756,0.0002620136940722469,0.47360266000056095
56,0.009078884230909523,0.00010704427318053433,8.243759735467836e-05,0.00907951525989567,8.243759735467836e-05,0.6230123290522491
57,0.008605734332318704,0.0074806493305992205,0.00013001877780584342,0.01140257768251738,0.00013001877780584342,0.6554693836777372
58,0.012550578888095743,0.006216907679865713,0.00019616697152628786,0.014005961999316143,0.00019616697152628786,0.706404203367557
59,0.11768278807848276,0.032259767476578105,0.01488993120756797,0.12202430580653992,0.01488993120756797,0.4896795159205847
60,0.010692187107201434,-0.000260374309490885,0.00011439065991644742,0.010695356932634245,0.00011439065991644742,0.4725236808262592
61,-0.004983027572269094,-0.000260374309490885,2.489835856703688e-05,0.004989825504668162,2.489835856703688e-05,0.5141424744815167
62,0.001690181174184957,0.0010847509095910368,4.0333969374278215e-06,0.0020083318793037725,4.0333969374278215e-06,0.2482171782951178
63,0.005384203714708491,-0.03469580534240535,0.0012327885579995644,0.035111088818200506,0.0012327885579995644,0.16143905106409695
64,0.0019433338970298308,0.0009053007343595709,4.596116054977128e-06,0.0021438554183939567,4.596116054977128e-06,0.3366514896626865
65,0.014090980976472878,-0.0021507671208560453,0.00020318154408747592,0.01425417637352211,0.00020318154408747592,0.5831214593203825
66,-0.0031912388891761623,0.006881757066004468,5.7542585963292725e-05,0.007585682959582,5.7542585963292725e-05,0.698952489201816
67,-0.05930845173232413,-0.0016030364259798091,0.0035200621726684395,0.05933011185450807,0.0035200621726684395,0.6263103403216671
68,0.001932249302141642,6.434722870274356e-05,3.737727931468586e-06,0.001933320442003494,3.737727931468586e-06,0.6335310585507146
69,0.001932249302141642,6.434722870274356e-05,3.737727931468586e-06,0.001933320442003494,3.737727931468586e-06,0.4476025447231933
70,0.001932249302141642,6.434722870274356e-05,3.737727931468586e-06,0.001933320442003494,3.737727931468586e-06,0.43869803360432136
71,0.001932249302141642,6.434722870274356e-05,3.737727931468586e-06,0.001933320442003494,3.737727931468586e-06,0.569209654271425
72,0.001932249302141642,6.434722870274356e-05,3.737727931468586e-06,0.001933320442003494,3.737727931468586e-06,0.6853651591215808
73,0.001932249302141642,6.434722870274356e-05,3.737727931468586e-06,0.001933320442003494,3.737727931468586e-06,0.5597277866989614
74,0.001932249302141642,6.434722870274356e-05,3.737727931468586e-06,0.001933320442003494,3.737727931468586e-06,0.34756843378280255
75,0.0024266493287168345,0.0002384902805108169,5.945504578459991e-06,0.002438340537837156,5.945504578459991e-06,0.4548650651389554
76,0.001932249302141642,6.434722870274356e-05,3.737727931468586e-06,0.001933320442003494,3.737727931468586e-06,0.5082809865289802
77,0.016200157697639384,-0.010965805580928745,0.0003826940014671126,0.019562566331315343,0.0003826940014671126,0.4618181830155606
78,0.004243357474031484,-0.002929545017423152,2.658831666152767e-05,0.005156386007808926,2.658831666152767e-05,0.6621975937220912
79,0.001953497490642775,-0.002380795349610665,9.484338942675385e-06,0.0030796653945965274,9.484338942675385e-06,0.6574726138105664
80,0.001932249302141642,-0.012380777137892096,0.00015701722990377846,0.012530651615290342,0.00015701722990377846,0.4027957924248199
81,0.008669212591245312,0.005970934270724371,0.00011080730301751704,0.01052650478637221,0.00011080730301751704,0.32421806690094535
82,0.004552923656714114,0.008809283065049911,9.833258194404218e-05,0.009916278633844562,9.833258194404218e-05,0.4513939729443599
83,0.07488199320745181,-0.03780286377039843,0.007036369415964162,0.08388306990069071,0.007036369415964162,0.6210095852191001
84,0.001932249302141642,-0.010416645467850927,0.00011224009016852612,0.01059434236602377,0.00011224009016852612,0.2800732490854341
85,0.001126922034135447,-4.169974560142009e-05,1.2716921398031965e-06,0.0011276932826807104,1.2716921398031965e-06,0.32609487173020935
86,0.001126922034135447,-4.169974560142009e-05,1.2716921398031965e-06,0.0011276932826807104,1.2716921398031965e-06,0.3879163633427837
87,0.001126922034135447,-4.169974560142009e-05,1.2716921398031965e-06,0.0011276932826807104,1.2716921398031965e-06,0.44444776792072926
88,0.001126922034135447,-4.169974560142009e-05,1.2716921398031965e-06,0.0011276932826807104,1.2716921398031965e-06,0.49493244452945917
89,0.001126922034135447,-4.169974560142009e-05,1.2716921398031965e-06,0.0011276932826807104,1.2716921398031965e-06,0.24376453618963223
90,0.001126922034135447,-4.169974560142009e-05,1.2716921398031965e-06,0.0011276932826807104,1.2716921398031965e-06,0.39831302616225434
91,0.001126922034135447,-4.169974560142009e-05,1.2716921398031965e-06,0.0011276932826807104,1.2716921398031965e-06,0.4346762764423072
92,0.001126922034135447,-4.169974560142009e-05,1.2716921398031965e-06,0.0011276932826807104,1.2716921398031965e-06,0.6070812649340276
93,0.0008397192112923335,-0.00013862547468690423,7.243453760455881e-07,0.0008510848230614785,7.243453760455881e-07,0.8564092172963401
94,0.0008397192112923335,-0.00013862547468690423,7.243453760455881e-07,0.0008510848230614785,7.243453760455881e-07,0.8286441303134029
95,0.0008397192112923335,-0.00013862547468690423,7.243453760455881e-07,0.0008510848230614785,7.243453760455881e-07,0.7045412179481111
96,0.0008397192112923335,-0.00013862547468690423,7.243453760455881e-07,0.0008510848230614785,7.243453760455881e-07,0.678305646699763
97,0.0008397192112923335,-0.00013862547468690423,7.243453760455881e-07,0.0008510848230614785,7.243453760455881e-07,0.6732823221315232
98,0.0008397192112923335,-0.00013862547468690423,7.243453760455881e-07,0.0008510848230614785,7.243453760455881e-07,0.6521612103489256
99,0.0008397192112923335,-0.00013862547468690423,7.243453760455881e-07,0.0008510848230614785,7.243453760455881e-07,0.7031375781907694
100,0.0008397192112923335,-0.00013862547468690423,7.243453760455881e-07,0.0008510848230614785,7.243453760455881e-07,0.6130775493938438
