iteration,x,y,z,value,error,value_error,diversity
1,-3.75741815808248,-1.9494697378092667,1.6216819742320965,53.2190253647976,7.295137103906794,53.2190253647976,1.1606406131948983
2,0.562412890887309,-4.165653150241484,11.111628076998358,38.216758161478744,6.181970410919058,38.216758161478744,1.0619989260674325
3,0.562412890887309,-4.165653150241484,11.111628076998358,38.216758161478744,6.181970410919058,38.216758161478744,0.9920498254101764
4,0.562412890887309,-4.165653150241484,11.111628076998358,38.216758161478744,6.181970410919058,38.216758161478744,0.9634382185669735
5,0.562412890887309,-4.165653150241484,11.111628076998358,38.216758161478744,6.181970410919058,38.216758161478744,0.8377366616951619
6,2.873437223486949,-0.9020376863449471,7.551804518806506,3.1805864628575327,1.7834198784519402,3.1805864628575327,0.7388423183678711
7,2.873437223486949,-0.9020376863449471,7.551804518806506,3.1805864628575327,1.7834198784519402,3.1805864628575327,0.6903266500495239
8,2.873437223486949,-0.9020376863449471,7.551804518806506,3.1805864628575327,1.7834198784519402,3.1805864628575327,0.6114859873963358
9,2.873437223486949,-0.9020376863449471,7.551804518806506,3.1805864628575327,1.7834198784519402,3.1805864628575327,0.49742984753893404
10,2.873437223486949,-0.9020376863449471,7.551804518806506,3.1805864628575327,1.7834198784519402,3.1805864628575327,0.4705531953821347
11,2.873437223486949,-0.9020376863449471,7.551804518806506,3.1805864628575327,1.7834198784519402,3.1805864628575327,0.4041839011970354
12,2.873437223486949,-0.9020376863449471,7.551804518806506,3.1805864628575327,1.7834198784519402,3.1805864628575327,0.3769436013286351
13,2.873437223486949,-0.9020376863449471,7.551804518806506,3.1805864628575327,1.7834198784519402,3.1805864628575327,0.3326090965617384
14,2.828799913333633,-2.167063015271072,5.583711241410914,2.2222417084830868,1.49071852087612,2.2222417084830868,0.30619701561913665
15,2.828799913333633,-2.167063015271072,5.583711241410914,2.2222417084830868,1.49071852087612,2.2222417084830868,0.2749011233504471
16,1.7177986143496256,-1.5917470659615383,5.112113426672728,1.2181447792319253,1.1036959632217223,1.2181447792319253,0.23630826627161924
17,1.7177986143496256,-1.5917470659615383,5.112113426672728,1.2181447792319253,1.1036959632217223,1.2181447792319253,0.20989489562135724
18,2.0767271373635836,-0.3245358254620676,5.1921274250353875,1.1147970020721742,1.0558394774169861,1.1147970020721742,0.19559956573322265
19,2.0767271373635836,-0.3245358254620676,5.1921274250353875,1.1147970020721742,1.0558394774169861,1.1147970020721742,0.18433332076819567
20,2.0767271373635836,-0.3245358254620676,5.1921274250353875,1.1147970020721742,1.0558394774169861,1.1147970020721742,0.15401044933357821
