iteration,x,y,z,value,error,value_error,diversity
1,-3.694233564233535,-5.961626882816521,6.811292186170789,57.70023221967311,7.596066891469105,57.70023221967311,1.4056370070384734
2,3.5017651840460218,-5.3132658436796,7.177725051637314,22.24659720351999,4.7166298565310365,22.24659720351999,1.1328675541168278
3,3.6229491220999854,-5.020458901514459,7.746848457853936,21.84953316639864,4.6743484215876165,21.84953316639864,0.9276880137431217
4,1.889958743994736,-1.3596233139696245,7.075329672052174,1.297771909569547,1.1391979237909218,1.297771909569547,0.6992635711291282
5,1.889958743994736,-1.3596233139696245,7.075329672052174,1.297771909569547,1.1391979237909218,1.297771909569547,0.5585236783026336
6,1.889958743994736,-1.3596233139696245,7.075329672052174,1.297771909569547,1.1391979237909218,1.297771909569547,0.5082901676496162
7,1.9176809719859413,-1.2812903600949852,5.602978943263004,0.24352640854810687,0.49348394963575754,0.24352640854810687,0.44280327109114537
8,1.9176809719859413,-1.2812903600949852,5.602978943263004,0.24352640854810687,0.49348394963575754,0.24352640854810687,0.36340508921585574
9,2.1068490999759604,-1.15992891403679,6.42959893779064,0.2215492350615061,0.47069016886005394,0.2215492350615061,0.3287910848735482
10,2.0019749735851065,-1.1249805881876505,6.32630995488276,0.12210223459998162,0.3494313016888751,0.12210223459998162,0.19890762555651445
11,1.9445703595761685,-0.8860126883463906,6.170742657739034,0.04521860742732112,0.2126466727398318,0.04521860742732112,0.171910139159989
12,1.9445703595761685,-0.8860126883463906,6.170742657739034,0.04521860742732112,0.2126466727398318,0.04521860742732112,0.24034782185628104
13,1.953129517632263,-1.0258372286672959,6.158255793850806,0.0279093007899393,0.16706076975142697,0.0279093007899393,0.1345970145707285
14,1.953129517632263,-1.0258372286672959,6.158255793850806,0.0279093007899393,0.16706076975142697,0.0279093007899393,0.30482980012204247
15,2.0041956308845386,-1.1249805881876505,5.961959614928251,0.017084821638657325,0.13070891950688493,0.017084821638657325,0.41370404883745415
16,2.0041956308845386,-1.1249805881876505,5.961959614928251,0.017084821638657325,0.13070891950688493,0.017084821638657325,0.4493054262794384
17,2.0041956308845386,-1.1249805881876505,5.961959614928251,0.014620469386787576,0.13070891950688493,0.014620469386787576,0.6566413191126524
18,2.0041956308845386,-1.1249805881876505,5.961959614928251,0.014620469386787576,0.13070891950688493,0.014620469386787576,0.44208441595063475
19,2.0041956308845386,-1.1249805881876505,5.961959614928251,0.013944452369587577,0.13070891950688493,0.013944452369587577,0.33664810922532906
20,2.0019749735851065,-1.0913414925780032,5.998995485682869,0.008348177836052599,0.09136836343096334,0.008348177836052599,0.7068318164039576
21,1.9997797584595958,-1.030915011330226,5.989704218227374,0.0010617895541936602,0.032585112462498275,0.0010617895541936602,0.8136003205907278
22,1.9997797584595958,-1.030915011330226,5.989704218227374,0.0010617895541936602,0.032585112462498275,0.0010617895541936602,0.6609652697047625
23,1.9997797584595958,-1.030915011330226,5.989704218227374,0.0010617895541936602,0.032585112462498275,0.0010617895541936602,0.6114776737241784
24,2.004577474013441,-1.0041770291245413,6.005692039015319,7.080014880290732e-05,0.008414282429471174,7.080014880290732e-05,0.6252612329919242
25,2.004577474013441,-1.0041770291245413,6.005692039015319,7.080014880290732e-05,0.008414282429471174,7.080014880290732e-05,0.5981228224592855
26,2.004577474013441,-1.0041770291245413,6.005692039015319,7.080014880290732e-05,0.008414282429471174,7.080014880290732e-05,0.543013178178447
27,2.004577474013441,-1.0041770291245413,6.005692039015319,7.080014880290732e-05,0.008414282429471174,7.080014880290732e-05,0.526660862949159
28,2.004577474013441,-1.0041770291245413,6.005692039015319,7.080014880290732e-05,0.008414282429471174,7.080014880290732e-05,0.5094407124879439
29,2.004577474013441,-1.0041770291245413,6.005692039015319,7.080014880290732e-05,0.008414282429471174,7.080014880290732e-05,0.3196881210128159
30,2.004577474013441,-1.0041770291245413,6.005692039015319,7.080014880290732e-05,0.008414282429471174,7.080014880290732e-05,0.5052184288009647
31,2.004577474013441,-1.0041770291245413,6.005692039015319,7.080014880290732e-05,0.008414282429471174,7.080014880290732e-05,0.5486494875377489
32,2.004577474013441,-1.0041770291245413,6.005692039015319,7.080014880290732e-05,0.008414282429471174,7.080014880290732e-05,0.551461330247596
33,2.004577474013441,-1.0041770291245413,6.005692039015319,7.080014880290732e-05,0.008414282429471174,7.080014880290732e-05,0.6368876519338181
34,2.004577474013441,-1.0041770291245413,6.005692039015319,7.080014880290732e-05,0.008414282429471174,7.080014880290732e-05,0.5489114732156245
35,2.004577474013441,-1.0041770291245413,6.005692039015319,7.080014880290732e-05,0.008414282429471174,7.080014880290732e-05,0.6097540711799475
36,2.004577474013441,-1.0041770291245413,6.005692039015319,7.080014880290732e-05,0.008414282429471174,7.080014880290732e-05,0.7026889985859958
37,2.004577474013441,-1.0041770291245413,6.005692039015319,7.080014880290732e-05,0.008414282429471174,7.080014880290732e-05,0.7466272079910073
38,2.004577474013441,-1.0041770291245413,6.005692039015319,7.080014880290732e-05,0.008414282429471174,7.080014880290732e-05,0.8097751264441785
39,2.004577474013441,-1.0041770291245413,6.005692039015319,7.080014880290732e-05,0.008414282429471174,7.080014880290732e-05,0.5887871998723434
40,2.004577474013441,-1.0041770291245413,6.005692039015319,7.080014880290732e-05,0.008414282429471174,7.080014880290732e-05,0.4662523757128978
41,2.004577474013441,-1.0041770291245413,6.005692039015319,7.080014880290732e-05,0.008414282429471174,7.080014880290732e-05,0.33952500377724304
42,2.000557086956171,-1.000971970969939,6.005356266028144,2.9944659207392682e-05,0.0054721713430221355,2.9944659207392682e-05,0.3114398194534537
43,2.0001996345835273,-1.000950411606457,6.004964876976651,2.559313958190338e-05,0.005058966256252692,2.559313958190338e-05,0.4027956167884727
44,2.0001996345835273,-1.000950411606457,6.004964876976651,2.559313958190338e-05,0.005058966256252692,2.559313958190338e-05,0.5228941074849839
45,2.0001996345835273,-1.000950411606457,6.004964876976651,2.559313958190338e-05,0.005058966256252692,2.559313958190338e-05,0.45286448387807193
46,2.0001996345835273,-1.000950411606457,6.004964876976651,2.559313958190338e-05,0.005058966256252692,2.559313958190338e-05,0.5893369743625927
47,1.9189928431972483,-0.9794153564995796,6.0748463433830295,0.012587862119115376,0.11219564215741792,0.012587862119115376,0.5607697090322561
48,1.9189928431972483,-0.9794153564995796,6.0748463433830295,0.006988832190948797,0.11219564215741792,0.006988832190948797,0.569925216139837
49,1.9189928431972483,-0.9794153564995796,6.0748463433830295,0.006988832190948797,0.11219564215741792,0.006988832190948797,0.6732576742832271
50,1.9887800132118691,-0.9403453268018822,5.958904757552844,0.005373387089690597,0.0733033907107345,0.005373387089690597,0.793819431948435
51,1.9191060459111284,-0.9379985456402622,6.0416214078019905,0.012120353738274709,0.11009247811851049,0.012120353738274709,0.8593882262164038
52,1.9358887533609987,-0.9551608569366081,5.706660474138147,0.092168878129123,0.3035932774768292,0.092168878129123,1.0276058252305902
53,1.9358887533609987,-0.9551608569366081,5.706660474138147,0.004153887208476998,0.3035932774768292,0.004153887208476998,0.7051342014980873
54,1.9141030940261956,-0.9563841737285408,5.917498885200452,0.016087052700382944,0.12683474563534608,0.016087052700382944,0.656042255331012
55,1.9141030940261956,-0.9563841737285408,5.917498885200452,0.016087052700382944,0.12683474563534608,0.016087052700382944,0.5106257894937577
