iteration,x,y,z,value,error,value_error,diversity
1,-0.769650974886865,-2.1971689723988703,10.790181833005068,32.05002206441812,5.6612738906025495,32.05002206441812,1.4600693005524306
2,-2.456039895114177,-0.7350992115307484,3.6052357851580368,25.661359619268442,5.065704256988207,25.661359619268442,1.1566967232228909
3,4.990022426678383,-3.208254317447409,7.093208808580236,15.011726741722226,3.8744969662812005,15.011726741722226,0.9152375337219883
4,4.990022426678383,-0.9834807920790283,7.093208808580236,10.135612495427441,3.1836476713712276,10.135612495427441,0.7457364933806536
5,1.3881544492392273,-0.6495784345084203,7.060200886598839,1.6211761714922865,1.2732541661005028,1.6211761714922865,0.6122069234183496
6,1.3881544492392273,-0.6495784345084203,7.060200886598839,1.6211761714922865,1.2732541661005028,1.6211761714922865,0.5000796068334797
7,0.9609546350519658,-1.165235998801105,6.098772338814392,1.1166741806346574,1.0567280542479496,1.1166741806346574,0.43829681115970076
8,1.6419423133287339,-0.9584478703940995,5.711685942434272,0.21305688224917801,0.46158085125921117,0.21305688224917801,0.314035314164796
9,1.6419423133287339,-0.9584478703940995,5.711685942434272,0.21305688224917801,0.46158085125921117,0.21305688224917801,0.24015595420457567
10,1.6480357400454793,-0.9605788564975839,5.711165453578559,0.2088582620468511,0.4570101334181236,0.2088582620468511,0.2273955339143698
11,1.9327262477806144,-1.3779282044047427,6.11490501748721,0.16055864846600434,0.4006977020972348,0.16055864846600434,0.1821692412291138
12,1.72832248241712,-0.9653098480290083,6.114384838682408,0.08809597152416715,0.29680965537557424,0.08809597152416715,0.22011783636970308
13,1.794903136318517,-0.9988217628071112,6.13070740350409,0.05915053706564445,0.24320883426727008,0.05915053706564445,0.18820158529689004
14,1.9169241446167788,-0.9727078213203342,6.107922839048886,0.019293799953108384,0.13890212364506305,0.019293799953108384,0.21880344271026253
15,1.9169241446167788,-0.9727078213203342,6.107922839048886,0.019293799953108384,0.13890212364506305,0.019293799953108384,0.1734310909958701
16,1.918241673980674,-0.9668071534649485,6.0948546823096805,0.016783599690652296,0.1295515329536949,0.016783599690652296,0.32097591846243995
17,1.918241673980674,-0.9668071534649485,6.0948546823096805,0.016783599690652296,0.1295515329536949,0.016783599690652296,0.5347312850678644
18,1.918241673980674,-0.9668071534649485,6.0948546823096805,0.016783599690652296,0.1295515329536949,0.016783599690652296,0.5298741365124399
19,1.9196731447746949,-0.9783410389982308,5.944783841522437,0.00997033841908267,0.09985158195583417,0.00997033841908267,0.671515169687884
20,1.9196731447746949,-0.9783410389982308,5.944783841522437,0.00997033841908267,0.09985158195583417,0.00997033841908267,0.8344990069659026
21,1.9196731447746949,-0.9783410389982308,5.944783841522437,0.00997033841908267,0.09985158195583417,0.00997033841908267,0.8864039827767902
22,1.9196731447746949,-0.9783410389982308,5.944783841522437,0.00997033841908267,0.09985158195583417,0.00997033841908267,0.8172086082967857
23,1.9196731447746949,-0.9783410389982308,5.944783841522437,0.00997033841908267,0.09985158195583417,0.00997033841908267,0.6824209753984536
24,1.9196731447746949,-0.9783410389982308,5.944783841522437,0.00997033841908267,0.09985158195583417,0.00997033841908267,0.5055750159714991
25,1.9196731447746949,-0.9783410389982308,5.944783841522437,0.00997033841908267,0.09985158195583417,0.00997033841908267,0.47059989565168214
26,1.9685112026437288,-0.977775096016483,5.9527587394032935,0.0037172274187867956,0.06096906936133104,0.0037172274187867956,0.35995348020519025
27,1.9700771028308814,-0.9694837781059071,5.990115287085359,0.00192432712308802,0.04386715312267278,0.00192432712308802,0.5421160264429857
28,1.9700771028308814,-0.9694837781059071,5.990115287085359,0.00192432712308802,0.04386715312267278,0.00192432712308802,0.4346102934968023
29,1.9700771028308814,-0.9694837781059071,5.990115287085359,0.00192432712308802,0.04386715312267278,0.00192432712308802,0.3506475224131845
