iteration,x,value,error,value_error,diversity
1,2.661509608030315,-12.639818612431696,0.005157058636351408,0.0003126124316956691,1.1087598463675168
2,2.661509608030315,-12.639818612431696,0.005157058636351408,0.0003126124316956691,1.103154012042668
3,2.6613509040827608,-12.639818778740775,0.005315762583905759,0.0003127787407741778,1.1090934251916915
4,2.6613509040827608,-12.639818778740775,0.005315762583905759,0.0003127787407741778,0.5165655563052814
5,2.6613509040827608,-12.639818778740775,0.005315762583905759,0.0003127787407741778,0.3946068480744716
6,2.6613815131243617,-12.639818790447272,0.005285153542304855,0.0003127904472712828,0.4734764063335174
7,2.6613815131243617,-12.639818790447272,0.005285153542304855,0.0003127904472712828,0.882748636275757
8,2.6613815131243617,-12.639818790447272,0.005285153542304855,0.0003127904472712828,0.8815903608965314
9,2.6613815131243617,-12.639818790447272,0.005285153542304855,0.0003127904472712828,0.7001357928960518
10,2.6322026977965685,-12.630467846703795,0.03446396887009806,0.009038153296206275,0.26357940148279335
11,2.6613815131243617,-12.639818790447272,0.005285153542304855,0.0003127904472712828,0.12716167009133406
12,2.6613815131243617,-12.639818790447272,0.005285153542304855,0.0003127904472712828,0.22361438442402704
13,2.6613815131243617,-12.639818790447272,0.005285153542304855,0.0003127904472712828,0.1889319367049755
14,2.6613815131243617,-12.639818790447272,0.005285153542304855,0.0003127904472712828,0.09842173105201402
15,2.6613815131243617,-12.639818790447272,0.005285153542304855,0.0003127904472712828,0.6835998750319568
16,2.6613815131243617,-12.639818790447272,0.005285153542304855,0.0003127904472712828,0.9576610622671633
17,2.6613815131243617,-12.639818790447272,0.005285153542304855,0.0003127904472712828,0.9297934863095807
18,2.661897731910881,-12.639815835068354,0.004768934755785548,0.0003098350683536921,0.9567490428989406
19,2.661388630174716,-12.639818790171223,0.005278036491950466,0.00031279017122187724,0.887474701091195
20,2.6613815131243617,-12.639818790447272,0.005285153542304855,0.0003127904472712828,1.0606470597941013
21,2.6634930903522904,-12.63976903058941,0.003173576314376092,0.00026303058940868596,0.7531652685840434
22,2.661252607652469,-12.639818599677518,0.005414059014197559,0.00031259967751751105,0.6513266245992961
23,2.6614093236454766,-12.63981878294252,0.005257343021189964,0.0003127829425189077,0.22168950186187325
24,2.6613815131243617,-12.639818790447272,0.005285153542304855,0.0003127904472712828,0.14453618973696228
25,2.6613815131243617,-12.639818790447272,0.005285153542304855,0.0003127904472712828,0.2732505321971638
26,2.6613815131243617,-12.639818790447272,0.005285153542304855,0.0003127904472712828,0.14781388980230709
27,2.6613815131243617,-12.639818790447272,0.005285153542304855,0.0003127904472712828,0.11861175396214885
28,2.661382789605985,-12.639818790481009,0.005283877060681341,0.0003127904810078519,0.4917747839874525
29,2.661382789605985,-12.639818790481009,0.005283877060681341,0.0003127904810078519,0.16460504352022745
30,2.661382789605985,-12.639818790481009,0.005283877060681341,0.0003127904810078519,0.42729280909431827
31,2.661382789605985,-12.639818790481009,0.005283877060681341,0.0003127904810078519,0.4576471355563791
32,2.661382789605985,-12.639818790481009,0.005283877060681341,0.0003127904810078519,0.26368225858301203
33,2.661382789605985,-12.639818790481009,0.005283877060681341,0.0003127904810078519,0.3821344388895294
34,2.661382789605985,-12.639818790481009,0.005283877060681341,0.0003127904810078519,0.3253675687825083
35,2.661382789605985,-12.639818790481009,0.005283877060681341,0.0003127904810078519,0.49493097182474394
36,2.661382789605985,-12.639818790481009,0.005283877060681341,0.0003127904810078519,0.7648874239409478
37,2.661382789605985,-12.639818790481009,0.005283877060681341,0.0003127904810078519,1.0662402787937346
38,2.661382789605985,-12.639818790481009,0.005283877060681341,0.0003127904810078519,0.6298397770798935
39,2.661382789605985,-12.639818790481009,0.005283877060681341,0.0003127904810078519,0.8407445521651096
40,2.661382789605985,-12.639818790481009,0.005283877060681341,0.0003127904810078519,0.5232679470415785
41,2.661382789605985,-12.639818790481009,0.005283877060681341,0.0003127904810078519,0.3227332255989328
42,2.661382789605985,-12.639818790481009,0.005283877060681341,0.0003127904810078519,0.2553265071217478
43,2.661382789605985,-12.639818790481009,0.005283877060681341,0.0003127904810078519,0.6338676075153636
44,2.661382789605985,-12.639818790481009,0.005283877060681341,0.0003127904810078519,0.6184952636998821
45,2.661382789605985,-12.639818790481009,0.005283877060681341,0.0003127904810078519,0.5570249213296573
46,2.661382789605985,-12.639818790481009,0.005283877060681341,0.0003127904810078519,0.4211740537198495
47,2.661382789605985,-12.639818790481009,0.005283877060681341,0.0003127904810078519,0.8855089201820214
48,2.661382789605985,-12.639818790481009,0.005283877060681341,0.0003127904810078519,0.9310746321398985
49,2.661382789605985,-12.639818790481009,0.005283877060681341,0.0003127904810078519,0.7027279565061906
50,2.661382789605985,-12.639818790481009,0.005283877060681341,0.0003127904810078519,0.6845088851510331
