iteration,x,value,error,value_error,diversity
1,-1.0173780137888047,-0.9987709350274787,0.017378013788804658,0.0012290649725212877,0.9069842346824702
2,-1.013064861413273,-0.9993082882533955,0.013064861413272899,0.0006917117466045397,1.1573875123191084
3,-1.0021321552104259,-0.9999817768641253,0.002132155210425868,1.8223135874739782e-05,1.2782886178829673
4,-1.0018175990891542,-0.9999867613043256,0.0018175990891542426,1.3238695674377965e-05,1.2701911204784613
5,-1.0000842419947074,-0.9999999716107539,8.424199470735694e-05,2.8389246065074758e-08,1.3464543485118625
6,-1.0000842419947074,-0.9999999716107539,8.424199470735694e-05,2.8389246065074758e-08,1.2816974838507589
7,-1.0000842419947074,-0.9999999716107539,8.424199470735694e-05,2.8389246065074758e-08,1.3049217408561358
8,-1.0000842419947074,-0.9999999716107539,8.424199470735694e-05,2.8389246065074758e-08,1.324941727071396
9,-1.0000842419947074,-0.9999999716107539,8.424199470735694e-05,2.8389246065074758e-08,1.316039409519835
10,-1.0000842419947074,-0.9999999716107539,8.424199470735694e-05,2.8389246065074758e-08,1.3206953539472328
11,0.9999866184601935,-0.9999999992837473,1.3381539806456288e-05,7.162527237980498e-10,1.3967460215846428
12,0.9999866184601935,-0.9999999992837473,1.3381539806456288e-05,7.162527237980498e-10,1.2753579347240185
13,0.9999866184601935,-0.9999999992837473,1.3381539806456288e-05,7.162527237980498e-10,1.273873449917693
14,0.9999866184601935,-0.9999999992837473,1.3381539806456288e-05,7.162527237980498e-10,1.3845440811012166
15,0.9999866184601935,-0.9999999992837473,1.3381539806456288e-05,7.162527237980498e-10,1.2645407720224737
16,0.9999866184601935,-0.9999999992837473,1.3381539806456288e-05,7.162527237980498e-10,1.313052026368753
17,0.9999866184601935,-0.9999999992837473,1.3381539806456288e-05,7.162527237980498e-10,1.2161459980469256
18,0.9999866184601935,-0.9999999992837473,1.3381539806456288e-05,7.162527237980498e-10,1.3005892760670714
19,0.9999866184601935,-0.9999999992837473,1.3381539806456288e-05,7.162527237980498e-10,1.3416246015568334
20,0.9999866184601935,-0.9999999992837473,1.3381539806456288e-05,7.162527237980498e-10,1.2130211910187174
21,0.9999866184601935,-0.9999999992837473,1.3381539806456288e-05,7.162527237980498e-10,1.3781773164683888
22,0.9999866184601935,-0.9999999992837473,1.3381539806456288e-05,7.162527237980498e-10,1.1754161782847987
23,0.9999866184601935,-0.9999999992837473,1.3381539806456288e-05,7.162527237980498e-10,1.2505145258171628
24,0.9999866184601935,-0.9999999992837473,1.3381539806456288e-05,7.162527237980498e-10,1.354328903644837
25,-1.0002140586168202,-0.9999998166763984,0.00021405861682022298,1.8332360163242356e-07,1.351266933487584
26,-1.0001215395986227,-0.999999940905322,0.0001215395986227108,5.9094678039883775e-08,1.2601854783499458
27,-0.9997657604076586,-0.9999997805786598,0.0002342395923413676,2.1942134020846993e-07,1.323400994938134
28,1.0002034714028145,-0.9999998343638561,0.0002034714028145146,1.6563614391174042e-07,1.2868203630873656
29,-1.0000865005378978,-0.9999999700680386,8.650053789782675e-05,2.993196135392395e-08,1.1610689256836557
30,0.999950831323309,-0.9999999903302405,4.916867669102487e-05,9.669759548636137e-09,1.2381903331857154
31,0.9999825690852293,-0.9999999987846742,1.7430914770688588e-05,1.2153258399649758e-09,1.30575121551573
32,-1.0000482428198518,-0.9999999906900721,4.824281985182921e-05,9.309927939682439e-09,1.4522778440911488
33,0.9935586926671505,-0.9998351055286242,0.006441307332849533,0.00016489447137579827,1.318401214453406
34,0.9999866184601935,-0.9999999992837473,1.3381539806456288e-05,7.162527237980498e-10,1.3494809218336226
35,1.0049403439652926,-0.9999018890944458,0.004940343965292637,9.81109055542273e-05,1.3660005469575827
36,0.9964898287849278,-0.999950887639867,0.003510171215072244,4.911236013305231e-05,1.3655218047709266
37,0.9999866184601935,-0.9999999992837473,1.3381539806456288e-05,7.162527237980498e-10,1.3370517870797158
38,-0.9959965603819707,-0.9999361462889921,0.004003439618029292,6.385371100792181e-05,1.3172522375500169
39,-1.0005120943103196,-0.9999989505004327,0.0005120943103196218,1.0494995672516438e-06,1.422276677298679
40,-1.0000482428198518,-0.9999999906900721,4.824281985182921e-05,9.309927939682439e-09,1.2628929159807536
41,0.9999866184601935,-0.9999999992837473,1.3381539806456288e-05,7.162527237980498e-10,1.2557142516932458
42,-1.0000482428198518,-0.9999999906900721,4.824281985182921e-05,9.309927939682439e-09,1.2983227851850883
43,-1.0000482428198518,-0.9999999906900721,4.824281985182921e-05,9.309927939682439e-09,1.3367274907832896
44,0.9999960784644979,-0.9999999999384865,3.921535502104945e-06,6.151346099159127e-11,1.2712453194637703
45,0.9999960784644979,-0.9999999999384865,3.921535502104945e-06,6.151346099159127e-11,1.2909439878610298
46,-1.0015550690343344,-0.9999903119932274,0.0015550690343344442,9.688006772590185e-06,1.295749842134873
47,-1.0015550690343344,-0.9999903119932274,0.0015550690343344442,9.688006772590185e-06,1.2885744875588123
48,-1.0015550690343344,-0.9999903119932274,0.0015550690343344442,9.688006772590185e-06,1.273529988153682
49,-1.0015550690343344,-0.9999903119932274,0.0015550690343344442,9.688006772590185e-06,1.309058375769905
50,0.9999960784644979,-0.9999999999384865,3.921535502104945e-06,6.151346099159127e-11,1.2148975391876347
