iteration,x,y,z,value,error,value_error,diversity
1,8.158903309516244,6.950724628031111,6.070716691729189,101.15111293723972,10.057390960743234,101.15111293723972,1.163996950540417
2,-4.4755364773455675,4.381989506444086,6.633468208025892,71.29966568748682,8.443912936991168,71.29966568748682,1.0293450945578255
3,7.968512880570323,-3.3776016232184674,3.826059317865873,46.00215357370274,6.782488744826838,46.00215357370274,0.9081423111163316
4,7.968512880570323,-3.3776016232184674,3.826059317865873,46.00215357370274,6.782488744826838,46.00215357370274,0.7383982561851111
5,3.850176607158012,-1.316830692808832,3.2003235951970375,11.3617231371909,3.3707155230293315,11.3617231371909,0.71209673866109
6,2.6082296128078575,1.9414667659475882,6.727004739061751,9.550705887688805,3.090421635908085,9.550705887688805,0.6306704751012236
7,2.6082296128078575,1.9414667659475882,6.727004739061751,9.550705887688805,3.090421635908085,9.550705887688805,0.5633034032350966
8,2.6082296128078575,1.9414667659475882,6.727004739061751,9.550705887688805,3.090421635908085,9.550705887688805,0.5314855167918607
9,2.6082296128078575,1.9414667659475882,6.727004739061751,9.550705887688805,3.090421635908085,9.550705887688805,0.48870020615211285
10,2.6082296128078575,1.9414667659475882,6.727004739061751,9.550705887688805,3.090421635908085,9.550705887688805,0.3897819557249849
11,2.6082296128078575,1.9414667659475882,6.727004739061751,9.550705887688805,3.090421635908085,9.550705887688805,0.36656940391007403
12,2.6082296128078575,1.9414667659475882,6.727004739061751,9.550705887688805,3.090421635908085,9.550705887688805,0.36288812591836234
13,1.2922113095688417,0.9867795729978184,6.848228028259658,5.167748689908915,2.2732682837511535,5.167748689908915,0.33724379850117003
14,2.995941921912099,0.8071254667725434,5.287087898284501,4.765846429252258,2.1830818649909256,4.765846429252258,0.29924727849656224
15,2.995941921912099,0.8071254667725434,5.287087898284501,4.765846429252258,2.1830818649909256,4.765846429252258,0.2590928803713819
16,1.9325596106493528,-0.3468219893217892,6.0311735287200605,0.4321615086421722,0.6573899213116765,0.4321615086421722,0.24287777794530999
17,1.9325596106493528,-0.3468219893217892,6.0311735287200605,0.4321615086421722,0.6573899213116765,0.4321615086421722,0.23503347336126698
18,1.9325596106493528,-0.3468219893217892,6.0311735287200605,0.4321615086421722,0.6573899213116765,0.4321615086421722,0.2163371230213155
