iteration,x,value,error,value_error,diversity
1,2.699714430723494,-12.623053471118471,0.03304776405682741,0.016452528881529815,1.3519940625884461
2,2.64890027667369,-12.638091160194342,0.017766389992976528,0.0014148398056583744,1.1871042629386683
3,2.651636054309616,-12.638763789499365,0.015030612357050721,0.0007422105006362756,0.8553626589524815
4,2.655561281273161,-12.639441558062703,0.011105385393505696,6.444193729748804e-05,1.0155519598089904
5,2.6555785364531173,-12.639443787120538,0.011088130213549263,6.221287946317489e-05,0.3701155722912333
6,2.6578915227347717,-12.639682917177833,0.008775143931894824,0.00017691717783208105,0.8042350930800624
7,2.660552640534663,-12.63981108904354,0.006114026132003403,0.0003050890435396525,1.0090876007145821
8,2.660552640534663,-12.63981108904354,0.006114026132003403,0.0003050890435396525,0.7117960337970919
9,2.661065037729348,-12.639817659435614,0.005601628937318637,0.0003116594356136204,0.40066682440097107
10,2.661065037729348,-12.639817659435614,0.005601628937318637,0.0003116594356136204,0.2489055355402187
11,2.661065037729348,-12.639817659435614,0.005601628937318637,0.0003116594356136204,0.6279903699547122
12,2.661065037729348,-12.639817659435614,0.005601628937318637,0.0003116594356136204,0.6544042002106312
13,2.661065037729348,-12.639817659435614,0.005601628937318637,0.0003116594356136204,0.2558200568826427
14,2.661065037729348,-12.639817659435614,0.005601628937318637,0.0003116594356136204,0.20317069922292333
15,2.661065037729348,-12.639817659435614,0.005601628937318637,0.0003116594356136204,0.44107411739946156
16,2.661065037729348,-12.639817659435614,0.005601628937318637,0.0003116594356136204,0.3232139486861539
17,2.661065037729348,-12.639817659435614,0.005601628937318637,0.0003116594356136204,1.0671346471229932
18,2.661065037729348,-12.639817659435614,0.005601628937318637,0.0003116594356136204,1.1772834507063001
19,2.664305061079493,-12.639723314421246,0.0023616055871733543,0.00021731442124561795,0.7593172198985159
20,2.661065037729348,-12.639817659435614,0.005601628937318637,0.0003116594356136204,0.44605123137315145
21,2.65455650648844,-12.639300412913169,0.012110160178226526,0.00020558708683182658,0.7784616981544126
22,2.6549236244896126,-12.63935456916122,0.011743042177053908,0.00015143083878044195,0.40398734931358704
23,2.6611117431825555,-12.639817966990663,0.0055549234841110184,0.0003119669906617162,0.8536040887954576
24,2.661133688797688,-12.639818094687918,0.005532977868978328,0.00031209468791715267,0.30792298627173537
25,2.661133688797688,-12.639818094687918,0.005532977868978328,0.00031209468791715267,0.44563799160227335
26,2.661133688797688,-12.639818094687918,0.005532977868978328,0.00031209468791715267,0.4772015301445304
27,2.661133688797688,-12.639818094687918,0.005532977868978328,0.00031209468791715267,0.5099645635343211
28,2.661133688797688,-12.639818094687918,0.005532977868978328,0.00031209468791715267,0.8986428334880696
29,2.661133688797688,-12.639818094687918,0.005532977868978328,0.00031209468791715267,0.7823128393227945
30,2.661133688797688,-12.639818094687918,0.005532977868978328,0.00031209468791715267,0.34237189587805567
31,2.661133688797688,-12.639818094687918,0.005532977868978328,0.00031209468791715267,0.7794617396795915
32,2.661157107332212,-12.639818219098583,0.005509559334454739,0.0003122190985820339,0.7333726037801418
33,2.6612942546863625,-12.639818701884256,0.005372411980304026,0.00031270188425480683,0.6998350931265903
34,2.6612942546863625,-12.639818701884256,0.005372411980304026,0.00031270188425480683,0.38413447707167836
35,2.6612942546863625,-12.639818701884256,0.005372411980304026,0.00031270188425480683,0.2643543098888709
36,2.6612942546863625,-12.639818701884256,0.005372411980304026,0.00031270188425480683,0.6564296181055888
37,2.6612942546863625,-12.639818701884256,0.005372411980304026,0.00031270188425480683,0.8203850129645971
38,2.6612942546863625,-12.639818701884256,0.005372411980304026,0.00031270188425480683,1.007841273994309
39,2.6609103304241746,-12.639816292969002,0.005756336242491944,0.00031029296900086933,1.1241575797620185
40,2.660760021875965,-12.639814453847947,0.005906644790701687,0.0003084538479463106,0.7876442942705913
41,2.6612942546863625,-12.639818701884256,0.005372411980304026,0.00031270188425480683,0.4692206108974399
42,2.6612942546863625,-12.639818701884256,0.005372411980304026,0.00031270188425480683,0.36775402418723263
43,2.6612942546863625,-12.639818701884256,0.005372411980304026,0.00031270188425480683,0.6395827882468524
44,2.660048675224812,-12.639798915529202,0.006617991441854709,0.0002929155292008545,0.5641819043723288
45,2.6651513025752767,-12.639659921730058,0.0015153640913898592,0.0001539217300567941,0.5410217161589274
46,2.6651513025752767,-12.639659921730058,0.0015153640913898592,0.0001539217300567941,0.6990660082546871
47,2.6592804815411784,-12.639769473853008,0.007386185125488165,0.0002634738530069569,0.7052110172526224
48,2.6613059332235256,-12.639818723592203,0.005360733443140919,0.00031272359220224644,0.8334625781501366
49,2.6613059332235256,-12.639818723592203,0.005360733443140919,0.00031272359220224644,0.8701660287096676
50,2.6613059332235256,-12.639818723592203,0.005360733443140919,0.00031272359220224644,0.5335277525510073
