iteration,x,y,value,error,value_error,diversity
1,0.6005152453754317,1.143005514150932,-1.541826674797146,inf,0.16067332520285382,1.2811877618380052
2,0.6005152453754317,1.143005514150932,-1.541826674797146,inf,0.16067332520285382,1.3123946309338634
3,0.6005152453754317,1.143005514150932,-1.541826674797146,inf,0.16067332520285382,1.3155920709288513
4,0.6005152453754317,1.143005514150932,-1.541826674797146,inf,0.16067332520285382,1.2931014986177298
5,0.6005152453754317,1.143005514150932,-1.541826674797146,inf,0.16067332520285382,1.2279040242495678
6,0.6005152453754317,1.143005514150932,-1.541826674797146,inf,0.16067332520285382,1.1912147035785265
7,-0.6197598582703403,-0.8637899164749019,-1.7016105229630651,inf,0.0008894770369347604,1.1692548461491092
8,-0.6197598582703403,-0.8637899164749019,-1.7016105229630651,inf,0.0008894770369347604,1.1692548461491092
9,-0.6197598582703403,-0.8637899164749019,-1.7016105229630651,inf,0.0008894770369347604,1.1022143371995758
10,-0.6197598582703403,-0.8637899164749019,-1.7016105229630651,inf,0.0008894770369347604,1.0176439983556151
11,-0.6197598582703403,-0.8637899164749019,-1.7016105229630651,inf,0.0008894770369347604,0.9245340022516564
12,-0.6197598582703403,-0.8637899164749019,-1.7016105229630651,inf,0.0008894770369347604,0.7399558165492666
13,-0.6197598582703403,-0.8637899164749019,-1.7016105229630651,inf,0.0008894770369347604,0.7616928254042601
14,-0.6197598582703403,-0.8637899164749019,-1.7016105229630651,inf,0.0008894770369347604,0.7609508020980356
15,-0.6197598582703403,-0.8637899164749019,-1.7016105229630651,inf,0.0008894770369347604,0.6757319352316942
16,-0.6197598582703403,-0.8637899164749019,-1.7016105229630651,inf,0.0008894770369347604,0.6653389405072532
17,-0.6197598582703403,-0.8637899164749019,-1.7016105229630651,inf,0.0008894770369347604,0.5681081189368266
18,-0.6197598582703403,-0.8637899164749019,-1.7016105229630651,inf,0.0008894770369347604,0.5693798264161676
19,-0.6197598582703403,-0.8637899164749019,-1.7016105229630651,inf,0.0008894770369347604,0.536288372360929
20,-0.12822130432612955,1.0876507513549711,-1.701689839760485,inf,0.0008101602395149676,0.4311764102207537
