iteration,x,value,error,value_error,diversity
1,0.33494580932288986,3.795578138086574,9.320292238813312,inf,inf,1.3235798426749243
2,0.33494580932288986,3.795578138086574,9.320292238813312,inf,inf,1.282974896022516
3,0.34114491123530843,3.787880163223477,8.62211597217768,inf,inf,1.127689503992151
4,0.34114491123530843,3.787880163223477,8.62211597217768,inf,inf,0.9118944421744808
5,0.34901227142616875,3.767979327293274,7.863669116040461,inf,inf,0.54945216791433
6,0.34901227142616875,3.767979327293274,7.863669116040461,inf,inf,0.2841685899699474
7,0.34902308355169254,3.765955749567352,7.840817395484448,inf,inf,0.26661925041035456
8,0.3586355287263885,3.7933245956635204,7.784497194858905,inf,inf,0.2529422488556477
9,0.3621124301182279,3.7941591297934103,7.693166187466492,inf,inf,0.03129905927982933
10,0.3619317214224296,3.7679548894907384,7.575486383411167,inf,inf,0.031189329829011077
11,0.3619320778737549,3.767555546155265,7.574686426660185,inf,inf,0.031025197618018648
12,0.35918047157678235,3.7585020761415127,7.571997900196221,inf,inf,0.001529124692070356
13,0.35918047157678235,3.7585020615444016,7.5719978691963234,inf,inf,0.001479082852027717
14,0.36193773455242084,3.7584961206712126,7.5651602904657524,inf,inf,0.0013945078593178648
15,0.36193222175529005,3.758496123096883,7.565154360295847,inf,inf,0.0015344261325227991
16,0.3619299854529743,3.7584961109274406,7.565151975142761,inf,inf,0.0010449787210150565
17,0.36192810752900595,3.758502075517711,7.565150876564052,inf,inf,0.0006710135578097211
18,0.36192810752900595,3.758502075517711,7.565150876564052,inf,inf,0.00013592877574357485
19,0.36192810752900595,3.758502075517711,7.565150876564052,inf,inf,9.250601489846204e-07
20,0.36192810752900595,3.758502075517711,7.565150876564052,inf,inf,8.477168236085594e-07
21,0.36192810752900595,3.758502075517711,7.565150876564052,inf,inf,6.280431294699758e-07
22,0.36192810752900595,3.758502075517711,7.5651499849187225,inf,inf,6.28823145722165e-07
23,0.36192810752900595,3.758496109229908,7.5651499834480616,inf,inf,9.41947838167575e-07
24,0.3619281075278167,3.758496109229908,7.565149983446803,inf,inf,1.0814149230171155e-06
25,0.3619281075278167,3.758496109229908,7.565149983446803,inf,inf,9.741358787472764e-07
26,0.3619281075278167,3.758496109223067,7.565149983445783,inf,inf,7.617834196272451e-07
27,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,4.2089860863323304e-07
28,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,2.2888743464968675e-11
29,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,7.844668799192902e-13
30,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,6.063391556621543e-13
31,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,4.768929231987855e-13
32,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,3.43521782449781e-13
33,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.615914468169296e-14
34,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
35,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
36,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
37,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
38,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
39,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
40,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
41,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
42,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
43,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
44,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
45,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
46,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
47,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
48,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
49,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
50,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
51,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
52,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
53,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
54,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
55,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
56,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
57,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
58,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
59,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
60,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
61,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
62,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
63,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
64,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
65,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
66,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
67,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
68,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
69,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
70,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
71,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
72,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
73,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
74,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
75,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
76,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
77,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
78,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
79,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
80,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
81,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
82,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
83,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
84,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
85,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
86,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
87,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
88,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
89,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
90,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
91,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
92,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
93,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
94,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
95,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
96,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
97,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
98,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
99,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
100,0.3619281075276506,3.758496109223067,7.5651499834456075,inf,inf,1.5202354861220293e-15
