iteration,x,value,error,value_error,diversity
1,1.3570166442674667,3.2470870326429857,-449.2696652030339,inf,inf,1.1092459491226356
2,1.3570166442674667,3.2470870326429857,-449.2696652030339,inf,inf,0.9282795377112226
3,1.3453302383978265,1.3518164113382607,-451.6120028887874,inf,inf,0.5616072677620141
4,1.3570166442674667,1.6505580917238696,-455.2574509874103,inf,inf,0.4364112425671558
5,1.3570166442674667,1.6505580917238696,-455.2574509874103,inf,inf,0.39194610083859827
6,1.3570166442674667,1.6505580917238696,-455.2574509874103,inf,inf,0.3598278209061003
7,1.3453302383978265,1.6039665779640897,-457.00096791661525,inf,inf,0.30550360276226096
8,1.3433671348664644,1.6167554980053724,-457.09176996349373,inf,inf,0.18840492323313857
9,1.3433675091468968,1.6166159722385052,-457.0933337332601,inf,inf,0.0285275709981634
10,1.3433675091468968,1.6166159722385052,-457.0933337332601,inf,inf,0.007726039098434179
11,1.342986271401121,1.6157631145843645,-457.10135162844585,inf,inf,0.005933612710330761
12,1.3453179745138923,1.615761964183168,-457.1017298409104,inf,inf,0.003590639516434395
13,1.3453180336351034,1.6157601974885862,-457.101745024245,inf,inf,0.0025992770822212304
14,1.3451066617067609,1.615763082611526,-457.10186573560884,inf,inf,0.001961461503083482
15,1.3451066617067609,1.615763082611526,-457.10186573560884,inf,inf,0.001180956935369907
16,1.3433845784264609,1.6157321827768554,-457.1019877940139,inf,inf,0.0008495179362871989
17,1.3433845784264609,1.6157321827768554,-457.1019877940139,inf,inf,0.000620242538505687
18,1.3433845784264609,1.6157321827768554,-457.1019877940139,inf,inf,0.00020606806179199834
19,1.3433845784264609,1.6157321778582991,-457.1019878360128,inf,inf,0.00023668597092457716
20,1.3451066617066392,1.6157321827768554,-457.10213092703333,inf,inf,0.00023434433905139833
21,1.3451062034127368,1.6157321728972214,-457.10213128833175,inf,inf,0.00023800207286718057
22,1.3451062034127368,1.6157321728972214,-457.10213128833175,inf,inf,0.000232602642590214
23,1.3451060621592879,1.6157321772292343,-457.10213133666406,inf,inf,0.00020938888674052752
24,1.3451060621592879,1.6157321772292343,-457.10213133666406,inf,inf,0.0001418921074864678
25,1.3451060621592879,1.6157321772292343,-457.10213133666406,inf,inf,6.083832698844957e-08
26,1.3451060890986906,1.6157321728972214,-457.10213135738326,inf,inf,4.927388601600703e-08
27,1.3451060621592976,1.6157321728972214,-457.1021313736545,inf,inf,3.473389368546815e-08
28,1.3451060621592976,1.6157321728972214,-457.1021313736545,inf,inf,1.6077024195351348e-08
29,1.3451060621592976,1.6157321728972214,-457.1021313736545,inf,inf,1.2261841520086293e-08
30,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,2.7573953344751026e-09
31,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,1.6806505864785837e-09
32,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,1.3248209089603943e-09
33,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,1.3254674492609486e-09
34,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,4.826895582131177e-12
35,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.885509105367045e-12
36,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.2307840636283107e-12
37,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
38,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
39,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
40,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
41,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
42,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
43,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
44,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
45,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
46,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
47,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
48,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
49,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
50,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
51,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
52,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
53,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
54,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
55,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
56,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
57,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
58,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
59,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
60,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
61,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
62,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
63,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
64,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
65,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
66,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
67,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
68,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
69,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
70,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
71,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
72,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
73,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
74,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
75,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
76,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
77,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
78,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
79,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
80,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
81,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
82,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
83,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
84,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
85,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
86,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
87,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
88,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
89,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
90,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
91,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
92,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
93,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
94,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
95,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
96,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
97,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
98,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
99,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
100,1.3451060621120075,1.6157321728972214,-457.10213137368305,inf,inf,3.040470972244059e-16
