iteration,x,value,error,value_error,diversity
1,1.868297753711171,4.740422201406096,1146.8760348967603,inf,inf,1.2254244307654358
2,2.6569152465940826,2.2986565612201826,-7.568185804701002,inf,inf,1.1418133180477361
3,2.6569152465940826,2.2986565612201826,-7.568185804701002,inf,inf,1.1238270356518627
4,2.6569152465940826,2.2986565612201826,-7.568185804701002,inf,inf,1.1153310935664258
5,2.6569152465940826,2.2986565612201826,-7.568185804701002,inf,inf,1.0237434262170155
6,2.6569152465940826,2.2986565612201826,-7.568185804701002,inf,inf,1.134950754718336
7,2.6569152465940826,2.2986565612201826,-7.568185804701002,inf,inf,1.1165710376153664
8,1.759743697872656,4.9570618993999265,-15.02911631655936,inf,inf,1.0751636291809723
9,1.759743697872656,4.9570618993999265,-15.02911631655936,inf,inf,1.0139898530341642
10,1.7590916285996219,4.961444348935592,-15.545236228317059,inf,inf,0.8254850978880582
11,2.6611307997786184,2.2957379732557337,-21.981519728551177,inf,inf,0.716156817268738
12,2.6611307997786184,2.2957379732557337,-21.981519728551177,inf,inf,0.7159909505248838
13,2.6611307997786184,2.2957379732557337,-21.981519728551177,inf,inf,0.5361285763135448
14,2.6611307997786184,2.2957379732557337,-21.981519728551177,inf,inf,0.5360303788470437
15,2.6623832323766816,2.295480634319375,-22.270594773613567,inf,inf,0.29502565124462404
16,2.66185877110469,2.2954542120372636,-22.446024879541838,inf,inf,0.2942935013709696
17,2.66185877110469,2.2954542120372636,-22.446024879541838,inf,inf,0.3331271148839311
18,2.66185877110469,2.2954542120372636,-22.446024879541838,inf,inf,0.44869596281213336
19,2.66185877110469,2.2954542120372636,-22.446024879541838,inf,inf,0.47980403969524343
20,2.66185877110469,2.2954542120372636,-22.446024879541838,inf,inf,0.4857449811745108
21,2.66185877110469,2.2954542120372636,-22.446024879541838,inf,inf,0.4726360607981537
22,2.66185877110469,2.2954542120372636,-22.446024879541838,inf,inf,0.4625105431607671
23,2.66185877110469,2.2954542120372636,-22.446660975604058,inf,inf,0.44980853372793217
24,2.661858786164542,2.295738250760847,-22.45770853408183,inf,inf,0.3934657438797195
25,2.661858786164542,2.295738250760847,-22.45770853408183,inf,inf,0.3343907836990837
26,2.661858786164542,2.295738250760847,-22.457936638190194,inf,inf,0.2946493309414084
27,2.661858786164542,2.295738250760847,-22.457936638190194,inf,inf,0.2946487301585536
28,2.661858786177386,2.2957763977849854,-22.457936638230056,inf,inf,0.1754360465274009
29,2.6618587898963515,2.2957763977887247,-22.45793665188655,inf,inf,8.222024487400567e-05
30,2.6618587898963515,2.2957763977887247,-22.45793665188655,inf,inf,7.422750350515273e-05
31,2.661858790330026,2.2957764206315048,-22.45793669833197,inf,inf,7.504037500118988e-05
32,2.661858790330026,2.2957764206315048,-22.45793669833197,inf,inf,6.216868130314525e-05
33,2.661858790330026,2.2957764206315048,-22.45793669833197,inf,inf,4.603294916406487e-05
34,2.661858790330026,2.2957764206315048,-22.45793669833197,inf,inf,2.8482141981770165e-05
35,2.661858790330026,2.2957764206315048,-22.45793669833197,inf,inf,2.8437530901254395e-05
36,2.661858790330026,2.2957764206315048,-22.45793669833197,inf,inf,1.8756286243741744e-06
37,2.661858790330026,2.2957764206315048,-22.45793669833197,inf,inf,2.3044105685011295e-09
38,2.661858790330026,2.2957764206315048,-22.45793669833197,inf,inf,1.628292584912713e-09
39,2.661858790330026,2.2957764206315066,-22.457936698331974,inf,inf,4.1412180609511563e-11
40,2.661858790330026,2.2957764206315066,-22.457936698331974,inf,inf,2.128119849062153e-11
41,2.661858790330026,2.2957764206315066,-22.457936698331974,inf,inf,1.151990176653019e-15
42,2.661858790330026,2.2957764206315066,-22.457936698331974,inf,inf,1.1405384523893036e-15
43,2.661858790330026,2.2957764206315066,-22.457936698331974,inf,inf,1.0791219320539442e-15
44,2.661858790330026,2.2957764206315066,-22.457936698331974,inf,inf,1.211099645087784e-15
45,2.661858790330026,2.2957764206315066,-22.457936698331974,inf,inf,1.0451894363391963e-15
46,2.661858790330026,2.2957764206315066,-22.457936698331974,inf,inf,9.845891398423728e-16
47,2.661858790330026,2.2957764206315066,-22.457936698331974,inf,inf,9.121412916732176e-16
48,2.661858790330026,2.2957764206315066,-22.457936698331974,inf,inf,9.121412916732176e-16
49,2.661858790330026,2.2957764206315066,-22.457936698331974,inf,inf,9.121412916732176e-16
50,2.661858790330026,2.2957764206315066,-22.457936698331974,inf,inf,9.121412916732176e-16
51,2.661858790330026,2.2957764206315066,-22.457936698331974,inf,inf,9.121412916732176e-16
52,2.661858790330026,2.2957764206315066,-22.457936698331974,inf,inf,9.121412916732176e-16
53,2.661858790330026,2.2957764206315066,-22.457936698331974,inf,inf,9.121412916732176e-16
54,2.661858790330026,2.2957764206315066,-22.457936698331974,inf,inf,9.121412916732176e-16
