iteration,x,value,error,value_error,diversity
1,-2.8371992510651998,-3.965939505488449,-4.441980989646236,89.03389538200534,inf,inf,1.5514444143304205
2,-2.8371992510651998,-3.965939505488449,-4.441980989646236,89.03389538200534,inf,inf,1.314714669750495
3,-2.8371992510651998,-3.965939505488449,-4.441980989646236,89.03389538200534,inf,inf,1.2224787537872575
4,-2.522900454297974,-3.965939505488449,-4.037027829308406,84.18131151295904,inf,inf,1.0362465982389935
5,-2.522900454297974,-3.965939505488449,-4.037027829308406,84.18131151295904,inf,inf,0.9808719782955988
6,-2.522900454297974,-3.965939505488449,-4.037027829308406,84.18131151295904,inf,inf,0.8645404835925309
7,-2.522900454297974,-3.965939505488449,-4.037027829308406,84.18131151295904,inf,inf,0.8159995458111663
8,-2.522900454297974,-3.965939505488449,-4.037027829308406,84.18131151295904,inf,inf,0.6979777916503279
9,-2.522900454297974,-3.965939505488449,-4.037027829308406,84.18131151295904,inf,inf,0.6993052208137996
10,-2.522900454297974,-3.965939505488449,-4.037027829308406,84.18131151295904,inf,inf,0.5548060436880845
11,-2.522900454297974,-3.965939505488449,-4.592115306168799,81.72892563755941,inf,inf,0.45552956026505903
12,-2.51803879446423,-3.966478749406592,-4.588548174675512,81.11412365336163,inf,inf,0.37851107814771395
13,-2.522900454297974,-3.965939505488449,-4.608111192324033,80.96499147997974,inf,inf,0.2292171965247173
14,-2.522900454297974,-3.965939505488449,-4.608111192324033,80.96499147997974,inf,inf,0.07071976758762373
15,-2.5226423495844728,-3.97502528827171,-4.592082810832982,80.76600343941682,inf,inf,0.06826963288308582
16,-2.522642324858912,-3.9750252750016677,-4.608111192324033,80.02023917380242,inf,inf,0.055318421772660276
17,-2.516083290916783,-3.975025334953047,-4.592082835564713,79.80411096612038,inf,inf,0.02586877271662746
18,-2.516083290260036,-3.97503161878655,-4.599672693433411,79.42680435809088,inf,inf,0.017797066653514142
19,-2.5160833538391456,-3.975027004152823,-4.6095054862143225,79.14206881307092,inf,inf,0.017874176073037876
20,-2.5160833538391456,-3.975027004152823,-4.6095054862143225,79.14206881307092,inf,inf,0.01786087297256049
21,-2.516083353448732,-3.9750291525104653,-4.60950548621246,79.14189617840046,inf,inf,0.017935761049721635
22,-2.515445647108781,-3.9750252803359274,-4.60951682496043,79.06827044407444,inf,inf,0.002772847555560995
23,-2.5154453627921463,-3.9750270041998066,-4.609516853922978,79.0681006097457,inf,inf,0.002096231785725037
24,-2.515445647108781,-3.9750566489407264,-4.60951682496043,79.0657821530122,inf,inf,0.0013848643682383742
25,-2.515445647108781,-3.9750566489407264,-4.60951682496043,79.0657821530122,inf,inf,0.0007216229978693994
26,-2.515445647108781,-3.9750566489407264,-4.60951682496043,79.0657821530122,inf,inf,0.000143928037600333
27,-2.5154453627921463,-3.9750588880899995,-4.609505590093561,79.06575930903614,inf,inf,8.552588540223329e-05
28,-2.5154453627921463,-3.975058888090087,-4.60950559009827,79.06575930895063,inf,inf,4.70105505604415e-05
29,-2.515445362792253,-3.9750566489407264,-4.609516824967248,79.06574960557936,inf,inf,4.638258120876119e-05
30,-2.5154453674737454,-3.9750567091228923,-4.6095168249672875,79.06574536936364,inf,inf,1.5994873036356026e-06
31,-2.5154456471046642,-3.975058888108303,-4.60951682497058,79.06560460169024,inf,inf,1.6041915156054387e-06
32,-2.515445347638296,-3.9750588880899995,-4.609516824964916,79.06557032267006,inf,inf,1.0299083280654829e-06
33,-2.515445347638296,-3.9750588880899995,-4.609516824964916,79.06557032267006,inf,inf,6.777999548880291e-07
34,-2.515445347638296,-3.975058888108303,-4.609516824980425,79.06557032096048,inf,inf,1.4568056580659483e-07
35,-2.515445347638296,-3.975058888108303,-4.609516824980425,79.06557032096048,inf,inf,1.0883265870698892e-07
36,-2.515445347638296,-3.975058888108303,-4.609516824980425,79.06557032096048,inf,inf,9.683075860806853e-09
37,-2.515445347638296,-3.975058888108303,-4.609516824980425,79.06557032096048,inf,inf,1.1299948446818563e-09
38,-2.5154453476382965,-3.9750588881083146,-4.609516824980425,79.06557032095964,inf,inf,7.044799282518661e-10
39,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,4.223700482669453e-10
40,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,8.504591016835779e-13
41,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,4.526875226948384e-13
42,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,4.528941487805682e-13
43,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,2.1680588693604796e-14
44,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,4.794819476610215e-15
45,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,3.5057175528247765e-15
46,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
47,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
48,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
49,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
50,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
51,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
52,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
53,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
54,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
55,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
56,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
57,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
58,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
59,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
60,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
61,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
62,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
63,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
64,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
65,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
66,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
67,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
68,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
69,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
70,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
71,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
72,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
73,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
74,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
75,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
76,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
77,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
78,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
79,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
80,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
81,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
82,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
83,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
84,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
85,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
86,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
87,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
88,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
89,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
90,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
91,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
92,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
93,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
94,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
95,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
96,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
97,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
98,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
99,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
100,-2.515445347638296,-3.97505888810836,-4.609516824980425,79.06557032095597,inf,inf,1.3935491956118603e-16
