iteration,x,value,error,value_error,diversity
1,1.868297753711171,3.9213909748966067,-55.63359462717056,inf,inf,1.1145620312408142
2,1.868297753711171,3.6397117480904004,-55.901595717991334,inf,inf,0.9884483437933747
3,1.3941380403822574,3.376637624320985,-56.00266212703511,inf,inf,0.7902125503103381
4,1.8588264932864966,2.445313503244125,-56.185027264179446,inf,inf,0.5644030338531172
5,1.3720548189744424,2.7476963426926595,-56.389500229173876,inf,inf,0.5040459643994928
6,1.3720548189744424,2.7476963426926595,-56.389500229173876,inf,inf,0.24997207515324674
7,1.3720548189744424,2.7476963426926595,-56.389500229173876,inf,inf,0.19871594231855844
8,1.9676985934915514,2.747696343953444,-56.43924608323874,inf,inf,0.17964847447974086
9,1.9609932904169263,2.766112431766283,-56.45883257486527,inf,inf,0.17218833929905386
10,1.4648747742449144,2.766112431766283,-56.47748217078239,inf,inf,0.14115314694508985
11,1.472390194334345,2.766826027174605,-56.483158963264366,inf,inf,0.13788250413541572
12,1.5282013867833015,2.7560272062616704,-56.51332734985994,inf,inf,0.12975633176541296
13,1.5560906641901902,2.7556652142040523,-56.52452282290219,inf,inf,0.13313535993768028
14,1.5560906641901902,2.7556652142040523,-56.52452282290219,inf,inf,0.13797611522634687
15,1.5568267554967106,2.755665119539529,-56.52477120271865,inf,inf,0.1363621936263633
16,1.5653950282282434,2.800845841261266,-56.544196929815165,inf,inf,0.13204502509290283
17,1.5655850100744058,2.800936653847206,-56.544296959131565,inf,inf,0.12547527812984716
18,1.5655850100744058,2.800936653847206,-56.544296959131565,inf,inf,0.10500794180990738
19,1.5655850100744058,2.800936653847206,-56.544296959131565,inf,inf,0.09547078831287302
20,1.5653969655993274,2.802327179871628,-56.544320461694994,inf,inf,0.06991914300846544
21,1.5655960746972761,2.8023663971199175,-56.544420236623395,inf,inf,0.05027195948338427
22,1.5655987224220436,2.802365829541067,-56.544421483985644,inf,inf,0.05010724131124229
23,1.5655962495664353,2.802392495733246,-56.54442220366668,inf,inf,0.049947321822441215
24,1.5678194401029968,2.802333908289228,-56.54549138404022,inf,inf,0.005238600475439873
25,1.5678194401029968,2.802333912540397,-56.54549138438088,inf,inf,0.004425738703571566
26,1.5678194401029968,2.802333912540397,-56.54549605407862,inf,inf,0.0029459754532516376
27,1.5678194401029968,2.802333912540397,-56.54549605407862,inf,inf,0.0008731004694872937
28,1.5678194401029968,2.802333912540397,-56.54549605407862,inf,inf,0.0010260149223406967
29,1.5678194401029968,2.802333912540397,-56.54549605407862,inf,inf,0.0011312865299586792
30,1.5678194433195527,2.8121273543845806,-56.54557651147939,inf,inf,0.0012954540750523603
31,1.5678196080887403,2.8121273660397517,-56.54557659434926,inf,inf,0.001542886632018236
32,1.56781944010734,2.8121230776476303,-56.54557677836166,inf,inf,0.0015128619679576777
33,1.567819440107339,2.8121197595340783,-56.545576986504045,inf,inf,0.0014316224735855146
34,1.5678194401073666,2.812119751675014,-56.54557698699686,inf,inf,0.0011739222962628508
35,1.567819443466794,2.8121197595340783,-56.54557698820854,inf,inf,0.00047830689771419515
36,1.5678196080887403,2.812119752591844,-56.545577072168186,inf,inf,9.141744739047342e-07
37,1.5678196080887474,2.8121197525909913,-56.54557707216824,inf,inf,8.961360466906943e-07
38,1.5678196937267677,2.812119752591844,-56.54557711561837,inf,inf,5.488240931545994e-07
39,1.567819693882285,2.8121197525918262,-56.54557711569728,inf,inf,3.926942440526084e-07
40,1.567819693882285,2.8121197525918262,-56.54557711569728,inf,inf,1.2742293204533739e-08
41,1.567819693882285,2.8121197525918262,-56.54557711569728,inf,inf,1.1674940890041332e-08
42,1.567819693882285,2.8121197525909913,-56.54557711569733,inf,inf,1.1713783909732141e-08
43,1.567819693882285,2.8121197525909913,-56.54557711569733,inf,inf,9.93291557923065e-09
44,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,4.216131877800895e-09
45,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,1.068332922597502e-11
46,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,1.1567613973866414e-14
47,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,2.428028806593077e-15
48,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.0167197887806043e-15
49,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,2.672884256247088e-15
50,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,2.075192120484198e-15
51,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,1.2411831890705047e-15
52,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
53,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
54,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
55,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
56,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
57,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
58,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
59,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
60,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
61,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
62,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
63,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
64,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
65,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
66,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
67,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
68,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
69,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
70,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
71,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
72,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
73,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
74,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
75,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
76,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
77,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
78,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
79,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
80,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
81,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
82,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
83,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
84,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
85,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
86,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
87,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
88,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
89,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
90,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
91,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
92,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
93,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
94,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
95,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
96,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
97,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
98,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
99,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
100,1.567819693882285,2.8121197525909727,-56.545577115697334,inf,inf,3.040470972244059e-16
