iteration,x,value,error,value_error,diversity
1,1.3570166442674667,-3.2534646193243493,13254.430626913365,inf,inf,1.006296976051117
2,1.2951351174470336,-3.2534646193243493,3249.5950065431934,inf,inf,0.9048487151960833
3,1.278401933282682,-3.271218834061043,859.396520054032,inf,inf,0.8374981558362318
4,1.278401933282682,-3.271218834061043,859.396520054032,inf,inf,0.7884045223659745
5,1.2654206884338652,-3.2534646193243493,679.6832043638678,inf,inf,0.4091705341579315
6,1.2654206884338652,-3.2534646193243493,679.6832043638678,inf,inf,0.4025262522028522
7,1.2654206884338652,-3.2534646193243493,679.6832043638678,inf,inf,0.21057669962968123
8,1.2445565774993828,-3.2628004324891213,-27.47218146769883,inf,inf,0.19328910004164662
9,1.2445565774993828,-3.2628004324891213,-27.47218146769883,inf,inf,0.1588308138723414
10,1.2445571672685807,-3.2723868805359393,-28.60201110392083,inf,inf,0.11269135583362531
11,1.2445571672685807,-3.2723868805359393,-28.60201110392083,inf,inf,0.10651954412568906
12,1.2445570226210485,-3.2723735229170003,-28.617299549897588,inf,inf,0.08118922612228013
13,1.244565104129797,-3.271168301616309,-30.00193288439911,inf,inf,0.005683761233190298
14,1.2389349869739483,-3.253452601157245,-31.76172254230689,inf,inf,0.004282787969282139
15,1.2389349869739483,-3.253452601157245,-31.76172254230689,inf,inf,0.00401501796507279
16,1.2389349869816524,-3.2534526098352963,-31.76172584622904,inf,inf,0.004429630467124576
17,1.238935107755501,-3.2534537222317845,-31.762039227047516,inf,inf,0.0032984372502397
18,1.238935107755501,-3.2534537222317845,-31.762039227047516,inf,inf,0.002975968352917892
19,1.238869858778787,-3.2534528382318744,-31.811014788613008,inf,inf,0.0024026543215549777
20,1.2388588486541288,-3.253452838232477,-31.817594798442677,inf,inf,0.0019308438115856323
21,1.2388588486541288,-3.253452838232477,-31.817594798442677,inf,inf,2.0678438558912165e-05
22,1.2388588486541288,-3.253452838232477,-31.817594798575534,inf,inf,1.43464410376657e-05
23,1.2388588486541288,-3.253452838232477,-31.817594798575534,inf,inf,6.049707272590731e-06
24,1.238858848588932,-3.2534528382330317,-31.817594836665336,inf,inf,3.841688388872487e-06
25,1.238858848588932,-3.253452857510559,-31.817599432849015,inf,inf,5.603502516743814e-07
26,1.238858848588932,-3.253452857510559,-31.817599432849015,inf,inf,1.980239151448538e-08
27,1.238858848588932,-3.253452857510559,-31.817599432849015,inf,inf,9.830377549202353e-09
28,1.2388588485379888,-3.253452857510559,-31.817599462611454,inf,inf,8.308253553769705e-09
29,1.2388588480624962,-3.253452857510559,-31.81759974040547,inf,inf,1.8442618129029494e-09
30,1.2388588480624962,-3.253452857510559,-31.81759974040547,inf,inf,2.1442292839616697e-09
31,1.2388588480624962,-3.253452857510559,-31.81759974040547,inf,inf,2.6394895922937164e-09
