iteration,x,value,error,value_error,diversity
1,2.65177908574738,-4.819227848492829,733.4626710062803,inf,inf,1.2960471991008538
2,2.65177908574738,-4.819227848492829,733.4626710062803,inf,inf,1.2780242235209096
3,2.65177908574738,-4.819227848492829,733.1647431132175,inf,inf,1.484926856078803
4,0.7080838259227908,-2.947129165697357,732.2231678311533,inf,inf,1.3533255405339977
5,0.7445501444932532,-2.9716011464266803,731.7371149094556,inf,inf,1.354947679913023
6,0.7445501444932532,-2.9716011464266803,731.7371149094556,inf,inf,0.9506754083810134
7,0.7396295012293503,-2.9716011464266803,731.4607673775402,inf,inf,0.9049431342506086
8,0.7396295012293503,-2.9716011464266803,731.4607673775402,inf,inf,0.683428440755138
9,-2.723002921090817,-5.0,731.4260942271136,inf,inf,0.6246145704324879
10,-2.723002921090817,-5.0,731.4260942271136,inf,inf,0.7289111142810972
11,-2.723022602588257,-5.0,731.4231873484993,inf,inf,0.7455256369563859
12,-2.723022602588257,-5.0,731.4231873484993,inf,inf,0.6819890829818095
13,-2.723022602588257,-5.0,731.4231873484993,inf,inf,0.6350362860368055
14,-2.7230226162548785,-5.0,731.4231853635907,inf,inf,0.5598511470613499
15,-2.7230226162548785,-5.0,731.4231853635907,inf,inf,0.3749772704832184
16,-2.7230226162548785,-5.0,731.4231853635907,inf,inf,3.386667231593312e-05
17,-2.7230226162548785,-5.0,731.4231853635907,inf,inf,2.4274042853131368e-05
18,-2.7230226162548785,-5.0,731.4231853635907,inf,inf,1.0350848347493943e-06
19,-2.7230226162548785,-5.0,731.4231853635907,inf,inf,1.1566258203636369e-06
20,-2.7230226162548785,-5.0,731.4231853635907,inf,inf,1.1010045318255454e-06
21,-2.7230226162548785,-5.0,731.4231853635907,inf,inf,9.352937994315111e-07
22,-2.72302261625489,-5.0,731.4231853635886,inf,inf,7.017093133981151e-07
23,-2.72302261625489,-5.0,731.4231853635886,inf,inf,7.015422923541051e-07
24,-2.7230226162548954,-5.0,731.423185363588,inf,inf,4.1847925059754453e-07
25,-2.7230226162548954,-5.0,731.423185363588,inf,inf,1.3853483924925354e-15
26,-2.7230226162548954,-5.0,731.423185363588,inf,inf,1.5398720842097084e-15
27,-2.7230226162548954,-5.0,731.423185363588,inf,inf,1.7045972285862722e-15
