iteration,x,value,error,value_error,diversity
1,-2.6489309644914707,-3.1977658920650907,288.2983082479509,inf,inf,1.4437929642717038
2,-2.6489309644914707,-3.1977658920650907,288.2983082479509,inf,inf,1.4895676415368686
3,-2.6489309644914707,-3.1977658920650907,288.2983082479509,inf,inf,1.5206345196995943
4,-2.6489309644914707,-3.1977658920650907,288.2983082479509,inf,inf,1.5398086935705377
5,-2.6492569515181548,-3.1978775600522127,287.65128921030794,inf,inf,1.4215174305070222
6,-2.649289234808003,-3.1979967295977336,287.5805678321199,inf,inf,1.2179063754928883
7,-2.649289234808003,-3.1979967295977336,287.5805678321199,inf,inf,0.6131277125544345
8,-2.6492569515181548,-3.1979967295977336,287.5142107600944,inf,inf,0.3510831660802648
9,-2.6493695275088998,-3.1977937062404216,287.4885846582273,inf,inf,0.1572613492018776
10,-2.6493695275088998,-3.1977937062404216,287.4885846582273,inf,inf,3.6402755465176014e-05
11,-2.6493695275088998,-3.1977937062404216,287.4885846582273,inf,inf,3.328760046023793e-05
12,-2.6493695275088998,-3.1977937062404216,287.4885846582273,inf,inf,2.577108874580476e-05
13,-2.6493695275088998,-3.1977937062404216,287.4885846582273,inf,inf,2.6188941689479765e-05
14,-2.649369527476157,-3.197793706240434,287.48858457736907,inf,inf,2.9487430239599858e-05
15,-2.649369527476157,-3.197793706240434,287.48858457736907,inf,inf,2.584603917014884e-05
16,-2.649369527430207,-3.1977937062404327,287.48858446267536,inf,inf,3.207157650374157e-05
17,-2.649369527430207,-3.1977937062404327,287.48858446267536,inf,inf,3.437766821326189e-05
18,-2.6493695271043247,-3.1977937043030864,287.4885803660009,inf,inf,3.936374588342131e-05
19,-2.6493695271043247,-3.1977937043030864,287.4885803660009,inf,inf,4.256889777204336e-05
20,-2.649369527104334,-3.197793704303039,287.48858036595584,inf,inf,4.2068114131791506e-05
21,-2.649369527104334,-3.197793704303039,287.48857772496495,inf,inf,3.9351014048555366e-05
22,-2.649369527104334,-3.197793704303039,287.48857772496495,inf,inf,3.434840089462397e-05
23,-2.649369525791606,-3.197793702944112,287.4885741161264,inf,inf,3.2002300659782894e-05
24,-2.649369525791606,-3.197793702944112,287.4885741161264,inf,inf,2.9190606142265798e-05
25,-2.6493695257915735,-3.1977937029440873,287.48857411600864,inf,inf,2.142010934964988e-05
26,-2.6493695257915735,-3.1977937029440873,287.48857411600864,inf,inf,1.5414412069725576e-05
27,-2.6493695257915735,-3.1977937029440873,287.48857411600864,inf,inf,1.541442090476624e-05
28,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,1.6062767377612766e-10
29,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,9.010572372083401e-11
30,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,8.452449296215519e-15
31,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,6.20675478396029e-15
32,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,4.03805376573976e-15
33,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,3.1154786584335504e-15
34,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,9.684667691338634e-16
35,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,4.640247491055762e-16
36,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,4.640247491055762e-16
37,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
38,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
39,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
40,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
41,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
42,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
43,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
44,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
45,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
46,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
47,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
48,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
49,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
50,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
51,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
52,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
53,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
54,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
55,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
56,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
57,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
58,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
59,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
60,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
61,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
62,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
63,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
64,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
65,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
66,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
67,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
68,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
69,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
70,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
71,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
72,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
73,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
74,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
75,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
76,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
77,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
78,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
79,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
80,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
81,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
82,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
83,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
84,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
85,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
86,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
87,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
88,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
89,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
90,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
91,-2.6493695257915646,-3.197793702944078,287.4885741159729,inf,inf,0.0
