iteration,x,value,error,value_error,diversity
1,-4.377638490799326,1.259296245969935,-87.34358795044767,inf,inf,0.9958220522287657
2,-4.57310679448257,1.4609901665227634,-93.23978613391422,inf,inf,1.0315092505768817
3,-4.514986542551805,2.6640095122000984,-107.26984480929013,inf,inf,1.0463243894321566
4,-4.0228973695088435,2.6887474040430037,-109.84496873351868,inf,inf,1.0186753222909894
5,-3.1427622750259867,2.823516627219967,-112.48311292364586,inf,inf,0.7942513202766928
6,-3.0929018438712648,2.824564093458191,-112.5255996401707,inf,inf,0.5854120570667181
7,-3.0929018438712648,2.824564093458191,-112.5255996401707,inf,inf,0.5524628387903934
8,-3.2670339801102966,2.9707774850968782,-113.41234710852252,inf,inf,0.4503661236061562
9,-3.2670339801102966,2.9707774850968782,-113.41234710852252,inf,inf,0.3188760631852182
10,-3.2670339801102966,2.9707774850968782,-113.41234710852252,inf,inf,0.15337282622590717
11,-3.0929018438712648,2.970777773606499,-113.80441146370029,inf,inf,0.0626565445317885
12,-3.0929018438712648,2.970777773606499,-113.80441146370029,inf,inf,0.06687282433722525
13,-2.6008041506910455,2.9728767646199286,-114.43058813654349,inf,inf,0.08490996922719009
14,-2.5797318729812786,2.9718280169636415,-114.43115573226252,inf,inf,0.08896079325777298
15,-2.579670995827735,2.9718280169636415,-114.43118424437571,inf,inf,0.08397633349799327
16,-2.579670995827735,2.9728767646199286,-114.4410621455472,inf,inf,0.0690402898044746
17,-2.5777376535542644,2.973019509291568,-114.44330474993068,inf,inf,0.003470808511327462
18,-2.5777376535542644,2.973019509291568,-114.44330474993068,inf,inf,0.0030687516267559702
19,-2.5777336984011305,2.973020642939299,-114.44331722335889,inf,inf,0.0024833045284613046
20,-2.577737653554233,2.9730215285506203,-114.44332369351154,inf,inf,0.001256991452512435
21,-2.5777376511325816,2.9730215290693547,-114.44332369950345,inf,inf,0.00024229205139997192
22,-2.5777336964485618,2.973021528669789,-114.4433255336781,inf,inf,0.0001990721452655478
23,-2.5777336964484867,2.9730215286697925,-114.44332553367818,inf,inf,0.0001991401183388893
24,-2.577733696427827,2.973021528670192,-114.44332553369154,inf,inf,0.00011109885890585508
25,-2.5777336964484867,2.9730215288495865,-114.44332553536489,inf,inf,3.7176717204095707e-07
26,-2.5777336964484867,2.9730215288495865,-114.44332553536489,inf,inf,3.239883917944626e-07
27,-2.5777336964484867,2.9730215288495865,-114.44332553536489,inf,inf,2.3354880160484978e-07
28,-2.577733696427827,2.9730215288495865,-114.4433255353745,inf,inf,4.931457034117032e-11
29,-2.577733696427827,2.9730215288495865,-114.4433255353745,inf,inf,6.177610225569062e-11
30,-2.577733696427827,2.9730215288495865,-114.4433255353745,inf,inf,4.947323482238802e-11
31,-2.577733696427827,2.9730215288495865,-114.4433255353745,inf,inf,1.5741207758285383e-11
32,-2.577733696427827,2.9730215288495865,-114.4433255353745,inf,inf,1.023390728852376e-12
33,-2.577733696427827,2.9730215288495865,-114.4433255353745,inf,inf,7.821804260006922e-15
34,-2.577733696427827,2.9730215288495865,-114.4433255353745,inf,inf,7.24043780878131e-15
35,-2.577733696427827,2.9730215288495865,-114.4433255353745,inf,inf,4.2370956677088625e-15
36,-2.577733696427827,2.9730215288495865,-114.4433255353745,inf,inf,4.2370956677088625e-15
37,-2.577733696427827,2.9730215288495865,-114.4433255353745,inf,inf,1.4249997738949172e-15
38,-2.577733696427827,2.9730215288495865,-114.4433255353745,inf,inf,1.4249997738949172e-15
39,-2.577733696427827,2.9730215288495865,-114.4433255353745,inf,inf,1.4249997738949172e-15
40,-2.577733696427827,2.9730215288495865,-114.4433255353745,inf,inf,1.4249997738949172e-15
41,-2.577733696427827,2.9730215288495865,-114.4433255353745,inf,inf,1.4249997738949172e-15
42,-2.577733696427827,2.9730215288495865,-114.4433255353745,inf,inf,1.4249997738949172e-15
43,-2.577733696427827,2.9730215288495865,-114.4433255353745,inf,inf,1.4249997738949172e-15
44,-2.577733696427827,2.9730215288495865,-114.4433255353745,inf,inf,1.4249997738949172e-15
45,-2.577733696427827,2.9730215288495865,-114.4433255353745,inf,inf,1.4249997738949172e-15
46,-2.577733696427827,2.9730215288495865,-114.4433255353745,inf,inf,1.4249997738949172e-15
47,-2.577733696427827,2.9730215288495865,-114.4433255353745,inf,inf,1.4249997738949172e-15
48,-2.577733696427827,2.9730215288495865,-114.4433255353745,inf,inf,1.4249997738949172e-15
49,-2.577733696427827,2.9730215288495865,-114.4433255353745,inf,inf,1.4249997738949172e-15
50,-2.577733696427827,2.9730215288495865,-114.4433255353745,inf,inf,1.4249997738949172e-15
51,-2.577733696427827,2.9730215288495865,-114.4433255353745,inf,inf,1.4249997738949172e-15
52,-2.577733696427827,2.9730215288495865,-114.4433255353745,inf,inf,1.4249997738949172e-15
53,-2.577733696427827,2.9730215288495865,-114.4433255353745,inf,inf,1.4249997738949172e-15
