iteration,x,value,error,value_error,diversity
1,-1.2815662632206095,-0.47036437294618416,-475.49503141674955,inf,inf,0.9233570833694631
2,-1.2815662632206095,-0.47036437294618416,-475.49503141674955,inf,inf,0.8113505191482899
3,-1.2815662632206095,-0.47036437294618416,-475.66345198445424,inf,inf,0.6604847951813062
4,-1.2815662632206095,-0.47036437294618416,-475.66345198445424,inf,inf,0.5336269822950852
5,-0.8636893450832721,-0.36945579742099977,-475.69328107841363,inf,inf,0.33378651712932494
6,-0.8636893450832721,-0.36945579742099977,-475.69328107841363,inf,inf,0.20952177203716
7,-0.8636893450832721,-0.36945579742099977,-475.69328107841363,inf,inf,0.18335461686551088
8,-0.8293595338215551,-0.459984410993874,-475.69974444078116,inf,inf,0.14711561561180636
9,-0.8299369048119161,-0.45895064458440427,-475.69977636472163,inf,inf,0.057608676767752276
10,-0.8299369048119161,-0.45895064458440427,-475.69977636472163,inf,inf,0.02390542692792996
11,-0.8299369048119161,-0.45895064458440427,-475.69977636472163,inf,inf,0.008304568243740394
12,-0.8299369048119161,-0.45895064458440427,-475.69977636472163,inf,inf,0.004732358020433504
13,-0.8299369048119161,-0.45895064458440427,-475.6997764781563,inf,inf,0.004265598881400644
14,-0.8299369048119161,-0.45895064458440427,-475.6997764781563,inf,inf,0.0026303587890268666
15,-0.8299369048119161,-0.45895064458440427,-475.6997764781563,inf,inf,0.00014146218223280818
16,-0.8296082928006072,-0.45895064445504374,-475.6997764781616,inf,inf,0.00012341023404428863
17,-0.8296083783438686,-0.45895063198562536,-475.699776478533,inf,inf,0.00011581922449197939
18,-0.8296083783438686,-0.45895063198562536,-475.699776478533,inf,inf,8.710636428861784e-05
19,-0.8296083783438686,-0.45895063198562536,-475.699776478533,inf,inf,7.759114769577199e-05
20,-0.8296083632544988,-0.45895062526347985,-475.6997764787343,inf,inf,6.855259354071422e-05
21,-0.8296083632544988,-0.45895062526347985,-475.6997764787343,inf,inf,1.8551858027564264e-05
22,-0.829605918508296,-0.45895062526347985,-475.6997764787692,inf,inf,1.859018319196746e-05
23,-0.829605918508296,-0.45895062526347985,-475.6997764787692,inf,inf,1.8599007204380138e-05
24,-0.829605918508296,-0.45895062526347985,-475.6997764787692,inf,inf,3.3285513830039814e-07
25,-0.829605918508296,-0.45895062526347985,-475.6997764787692,inf,inf,3.292704879581293e-07
26,-0.829605918508296,-0.45895062526347985,-475.6997764787692,inf,inf,3.2376244422548113e-07
27,-0.829605918508296,-0.45895062526347985,-475.6997764787692,inf,inf,2.8301192085554623e-07
28,-0.829605918508296,-0.45895062526347985,-475.6997764787692,inf,inf,1.6619241744218096e-07
29,-0.829605918508296,-0.45895062526347985,-475.6997764787692,inf,inf,1.1900572005737172e-07
30,-0.829605918508296,-0.45895062526347985,-475.6997764787692,inf,inf,1.0536914073119558e-12
31,-0.829605918508296,-0.45895062526347985,-475.6997764787692,inf,inf,1.0536914073119558e-12
32,-0.829605918508296,-0.45895062526347985,-475.6997764787692,inf,inf,1.0536914073119558e-12
